adm_cd2,indsLclsCd,indsLclsNm,store_count,avg_nearest_subway_dist_m,ratio_subway_zone,avg_parking_capacity_300m,avg_competitor_lcls_300m,avg_competitor_mcls_300m,adm_nm,signgu_cd,signgu_nm,area_km2,pop_total,pop_density,sex_ratio,ratio_2030,ratio_4050,ratio_60plus,total_stores,dong_station_count,dong_daily_ridership,dong_parking_lot_count,dong_total_parking_capacity,store_share_in_dong,store_share_in_city,location_quotient,store_density_km2,stores_per_1000_pop
2714067000,L1,부동산,11,913.3,0.0,318.3,3.5,3.5,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.0186,0.0026,0.528,8.98,0.66
2714067000,M1,과학·기술,29,1019.2,0.0,149.7,8.4,1.2,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.049,0.0029,0.57,23.68,1.74
2714067000,N1,시설관리·임대,20,1065.1,0.0,119.8,5.6,1.4,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.0338,0.0046,0.919,16.33,1.2
2714067000,P1,교육,25,972.7,0.0,213.5,7.8,3.4,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.0422,0.0036,0.714,20.41,1.5
2714067000,Q1,보건의료,6,859.9,0.0,321.3,10.5,10.5,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.0101,0.0039,0.784,4.9,0.36
2714067000,R1,예술·스포츠,36,979.4,0.0,168.1,15.6,7.0,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.0608,0.0071,1.41,29.39,2.15
2714067000,S2,수리·개인,116,1006.3,0.0,192.9,38.8,20.4,대구광역시 동구 방촌동,27140,동구,1.2248,16714,13646.3,93.05,0.1852,0.274,0.453,592,0,0.0,22,638,0.1959,0.0071,1.416,94.71,6.94
2714068500,G2,소매,120,761.3,0.0333,173.2,47.6,5.8,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.2526,0.0039,0.98,9.05,9.28
2714068500,I1,숙박,3,1400.8,0.0,65.3,0.3,0.0,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0063,0.0026,0.644,0.23,0.23
2714068500,I2,음식,141,761.2,0.0284,180.6,84.9,28.6,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.2968,0.0037,0.925,10.63,10.91
2714068500,L1,부동산,8,599.2,0.125,163.9,4.1,4.1,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0168,0.0019,0.478,0.6,0.62
2714068500,M1,과학·기술,38,727.3,0.1053,108.4,9.4,1.9,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.08,0.0037,0.931,2.86,2.94
2714068500,N1,시설관리·임대,29,936.8,0.069,73.7,3.9,0.6,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0611,0.0067,1.661,2.19,2.24
2714068500,P1,교육,15,900.5,0.0667,128.8,5.0,3.1,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0316,0.0021,0.534,1.13,1.16
2714068500,Q1,보건의료,6,788.6,0.0,331.0,9.2,9.2,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0126,0.0039,0.977,0.45,0.46
2714068500,R1,예술·스포츠,25,788.2,0.0,238.4,23.7,10.4,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.0526,0.0049,1.22,1.88,1.93
2714068500,S2,수리·개인,90,648.4,0.1333,137.3,31.3,9.8,대구광역시 동구 해안동,27140,동구,13.264,12925,974.4,98.66,0.1922,0.2718,0.4537,475,2,11140.2,23,480,0.1895,0.0055,1.369,6.79,6.96
2714072000,G2,소매,467,336.8,0.7152,575.6,89.7,31.7,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.263,0.0153,1.02,133.84,12.57
2714072000,I1,숙박,5,223.7,1.0,364.6,0.8,0.8,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0028,0.0043,0.287,1.43,0.13
2714072000,I2,음식,596,447.4,0.547,401.3,99.7,31.1,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.3356,0.0157,1.046,170.81,16.04
2714072000,L1,부동산,60,454.7,0.5667,386.0,7.0,7.0,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0338,0.0144,0.96,17.2,1.61
2714072000,M1,과학·기술,98,459.8,0.6327,306.7,12.9,2.6,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0552,0.0096,0.642,28.09,2.64
2714072000,N1,시설관리·임대,49,395.1,0.7551,471.7,9.7,1.8,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0276,0.0113,0.751,14.04,1.32
2714072000,P1,교육,94,613.8,0.2766,458.4,18.8,9.4,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0529,0.0134,0.895,26.94,2.53
2714072000,Q1,보건의료,25,500.7,0.44,592.8,5.6,5.0,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0141,0.0163,1.089,7.16,0.67
2714072000,R1,예술·스포츠,77,483.3,0.4675,481.7,18.9,9.4,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.0434,0.0151,1.005,22.07,2.07
2714072000,S2,수리·개인,305,446.6,0.5934,396.8,42.5,18.6,대구광역시 동구 안심1동,27140,동구,3.4892,37158,10649.4,93.69,0.2036,0.3057,0.3499,1776,2,15850.8,56,2910,0.1717,0.0186,1.241,87.41,8.21
2714073000,G2,소매,125,744.2,0.312,165.4,18.4,2.0,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.3173,0.0041,1.231,9.38,7.35
2714073000,I1,숙박,11,1585.1,0.1818,312.0,5.3,5.3,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0279,0.0095,2.846,0.83,0.65
2714073000,I2,음식,95,1074.7,0.2737,133.9,14.5,5.5,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.2411,0.0025,0.751,7.13,5.59
2714073000,L1,부동산,15,760.8,0.2,191.7,1.7,1.7,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0381,0.0036,1.082,1.13,0.88
2714073000,M1,과학·기술,30,1122.3,0.2667,173.4,4.1,0.9,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0761,0.0029,0.886,2.25,1.76
2714073000,N1,시설관리·임대,24,683.3,0.4167,112.5,3.6,0.6,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0609,0.0055,1.657,1.8,1.41
2714073000,P1,교육,9,601.9,0.3333,81.2,2.4,0.9,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0228,0.0013,0.386,0.68,0.53
2714073000,Q1,보건의료,4,555.6,0.5,119.2,2.5,1.8,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0102,0.0026,0.785,0.3,0.24
2714073000,R1,예술·스포츠,15,747.0,0.1333,194.7,2.9,2.1,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.0381,0.0029,0.883,1.13,0.88
2714073000,S2,수리·개인,66,605.1,0.3788,166.7,12.7,3.9,대구광역시 동구 안심2동,27140,동구,13.3309,17002,1275.4,99.58,0.2584,0.3083,0.3017,394,1,3810.8,43,1493,0.1675,0.004,1.21,4.95,3.88
2714074200,G2,소매,134,461.6,0.5448,223.7,49.8,6.4,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.1877,0.0044,0.728,22.83,6.73
2714074200,I1,숙박,1,606.6,0.0,322.0,0.0,0.0,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.0014,0.0009,0.143,0.17,0.05
2714074200,I2,음식,206,491.9,0.4806,251.3,88.7,23.6,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.2885,0.0054,0.899,35.1,10.35
2714074200,L1,부동산,28,437.9,0.4643,161.6,7.0,7.0,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.0392,0.0067,1.114,4.77,1.41
2714074200,M1,과학·기술,46,464.9,0.5217,199.2,10.2,2.3,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.0644,0.0045,0.75,7.84,2.31
2714074200,N1,시설관리·임대,24,518.8,0.4583,139.9,6.2,1.1,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.0336,0.0055,0.915,4.09,1.21
2714074200,P1,교육,110,378.4,0.7636,246.0,49.2,22.7,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.1541,0.0157,2.605,18.74,5.53
2714074200,Q1,보건의료,10,515.5,0.4,346.5,10.2,6.8,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.014,0.0065,1.083,1.7,0.5
2714074200,R1,예술·스포츠,42,499.4,0.381,307.1,28.8,11.1,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.0588,0.0082,1.364,7.16,2.11
2714074200,S2,수리·개인,113,431.0,0.646,209.4,38.2,19.6,대구광역시 동구 안심3동,27140,동구,5.8689,19897,3390.2,93.87,0.2321,0.3416,0.2343,714,1,6999.1,29,913,0.1583,0.0069,1.143,19.25,5.68
2714074700,G2,소매,223,378.7,0.7399,472.3,43.8,5.2,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.2264,0.0073,0.878,86.7,8.48
2714074700,I1,숙박,3,284.2,1.0,592.3,0.0,0.0,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.003,0.0026,0.31,1.17,0.11
2714074700,I2,음식,261,393.2,0.7816,411.7,50.3,14.1,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.265,0.0069,0.826,101.48,9.93
2714074700,L1,부동산,45,451.2,0.6222,403.5,6.9,6.9,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.0457,0.0108,1.298,17.5,1.71
2714074700,M1,과학·기술,67,396.4,0.7164,483.5,11.7,1.9,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.068,0.0066,0.791,26.05,2.55
2714074700,N1,시설관리·임대,41,421.0,0.5366,411.4,7.0,1.1,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.0416,0.0094,1.133,15.94,1.56
2714074700,P1,교육,56,375.7,0.8214,436.1,12.9,6.2,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.0569,0.008,0.961,21.77,2.13
2714074700,Q1,보건의료,10,340.1,0.8,579.9,4.1,3.6,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.0102,0.0065,0.785,3.89,0.38
2714074700,R1,예술·스포츠,49,400.0,0.7755,458.7,9.6,4.4,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.0497,0.0096,1.154,19.05,1.86
2714074700,S2,수리·개인,230,382.7,0.7696,421.1,37.5,18.1,대구광역시 동구 안심4동,27140,동구,2.572,26289,10221.2,95.34,0.2264,0.3311,0.2918,985,2,13918.2,66,2726,0.2335,0.014,1.687,89.42,8.75
2714075500,G2,소매,174,1080.9,0.0,969.0,25.4,2.9,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.1696,0.0057,0.658,10.19,10.54
2714075500,I1,숙박,1,570.9,0.0,2229.0,0.0,0.0,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.001,0.0009,0.099,0.06,0.06
2714075500,I2,음식,355,921.0,0.0,1591.3,71.5,18.8,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.346,0.0093,1.078,20.79,21.51
2714075500,L1,부동산,51,957.5,0.0,1051.8,9.7,9.7,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.0497,0.0122,1.412,2.99,3.09
2714075500,M1,과학·기술,121,1006.1,0.0,911.0,21.4,4.1,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.1179,0.0119,1.372,7.09,7.33
2714075500,N1,시설관리·임대,60,998.3,0.0,923.4,8.4,1.1,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.0585,0.0138,1.591,3.51,3.64
2714075500,P1,교육,99,1235.1,0.0,628.4,19.2,10.2,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.0965,0.0141,1.631,5.8,6.0
2714075500,Q1,보건의료,6,723.4,0.0,751.5,5.0,5.0,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.0058,0.0039,0.452,0.35,0.36
2714075500,R1,예술·스포츠,49,1001.2,0.0,1175.4,12.6,5.5,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.0478,0.0096,1.107,2.87,2.97
2714075500,S2,수리·개인,110,1017.5,0.0,646.7,18.8,6.4,대구광역시 동구 혁신동,27140,동구,17.0739,16501,966.4,95.9,0.2553,0.3429,0.1871,1026,0,0.0,102,8600,0.1072,0.0067,0.775,6.44,6.67
2714076000,G2,소매,151,6779.1,0.0,46.7,11.4,2.1,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.2003,0.0049,0.777,1.81,7.66
2714076000,I1,숙박,32,8796.9,0.0,126.7,3.9,3.9,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0424,0.0276,4.327,0.38,1.62
2714076000,I2,음식,376,7520.1,0.0,57.1,17.4,7.3,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.4987,0.0099,1.554,4.52,19.08
2714076000,L1,부동산,26,6084.0,0.0,62.9,5.1,5.1,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0345,0.0062,0.98,0.31,1.32
2714076000,M1,과학·기술,28,7737.8,0.0,84.9,2.5,0.7,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0371,0.0028,0.432,0.34,1.42
2714076000,N1,시설관리·임대,17,7687.6,0.0,40.2,0.2,0.0,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0225,0.0039,0.613,0.2,0.86
2714076000,P1,교육,29,6198.7,0.0,68.6,6.2,3.2,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0385,0.0041,0.65,0.35,1.47
2714076000,Q1,보건의료,4,5758.6,0.0,113.0,3.0,3.0,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0053,0.0026,0.41,0.05,0.2
2714076000,R1,예술·스포츠,23,6667.6,0.0,63.0,2.3,1.5,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0305,0.0045,0.707,0.28,1.17
2714076000,S2,수리·개인,68,6107.1,0.0,71.2,13.9,6.7,대구광역시 동구 공산동,27140,동구,83.2696,19708,236.7,93.69,0.1732,0.2982,0.4157,754,0,0.0,67,1875,0.0902,0.0042,0.652,0.82,3.45
2717051000,G2,소매,85,615.6,0.3294,778.2,61.8,8.3,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.1844,0.0028,0.715,148.94,5.79
2717051000,I1,숙박,6,760.4,0.0,710.3,7.7,7.7,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.013,0.0052,1.327,10.51,0.41
2717051000,I2,음식,168,595.0,0.4048,915.1,115.9,34.7,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.3644,0.0044,1.136,294.38,11.44
2717051000,L1,부동산,31,660.2,0.1613,628.4,13.9,13.9,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0672,0.0074,1.91,54.32,2.11
2717051000,M1,과학·기술,30,610.3,0.3,909.1,22.9,3.4,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0651,0.0029,0.757,52.57,2.04
2717051000,N1,시설관리·임대,15,619.5,0.3333,790.5,10.9,2.9,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0325,0.0034,0.885,26.28,1.02
2717051000,P1,교육,19,612.9,0.2632,694.5,9.2,4.5,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0412,0.0027,0.697,33.29,1.29
2717051000,Q1,보건의료,7,523.3,0.7143,978.9,5.1,4.4,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0152,0.0046,1.175,12.27,0.48
2717051000,R1,예술·스포츠,20,583.8,0.55,1009.6,15.8,7.6,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.0434,0.0039,1.006,35.04,1.36
2717051000,S2,수리·개인,80,635.8,0.2375,726.7,48.1,26.1,대구광역시 서구 내당1동,27170,서구,0.5707,14683,25728.1,96.43,0.2668,0.3045,0.2892,461,0,0.0,27,1153,0.1735,0.0049,1.254,140.18,5.45
2717052500,G2,소매,152,461.0,0.6382,400.2,369.4,120.3,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.3431,0.005,1.331,306.02,18.79
2717052500,I1,숙박,4,339.7,1.0,397.2,4.8,4.8,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.009,0.0034,0.92,8.05,0.49
2717052500,I2,음식,136,467.4,0.6324,276.7,92.8,31.3,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.307,0.0036,0.957,273.81,16.81
2717052500,L1,부동산,17,412.8,0.7059,387.2,12.7,12.7,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0384,0.0041,1.09,34.23,2.1
2717052500,M1,과학·기술,27,454.0,0.6667,362.3,16.1,2.1,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0609,0.0027,0.709,54.36,3.34
2717052500,N1,시설관리·임대,16,458.7,0.6875,287.2,11.6,2.6,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0361,0.0037,0.983,32.21,1.98
2717052500,P1,교육,6,476.9,0.5,270.8,4.3,3.8,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0135,0.0009,0.229,12.08,0.74
2717052500,Q1,보건의료,5,417.8,0.6,761.0,4.8,2.8,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0113,0.0033,0.873,10.07,0.62
2717052500,R1,예술·스포츠,14,425.8,0.6429,330.6,14.1,10.9,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.0316,0.0027,0.733,28.19,1.73
2717052500,S2,수리·개인,66,450.7,0.697,295.0,38.3,13.7,대구광역시 서구 내당2·3동,27170,서구,0.4967,8091,16289.5,92.96,0.1755,0.2841,0.4813,443,0,0.0,13,287,0.149,0.004,1.076,132.88,8.16
2717054000,G2,소매,230,591.6,0.2217,662.1,110.0,25.8,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.2833,0.0075,1.099,283.01,16.29
2717054000,I1,숙박,6,880.9,0.0,431.5,7.3,7.3,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0074,0.0052,0.753,7.38,0.42
2717054000,I2,음식,260,672.3,0.2462,442.2,127.6,34.8,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.3202,0.0068,0.998,319.92,18.41
2717054000,L1,부동산,25,666.2,0.28,426.8,7.1,7.1,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0308,0.006,0.875,30.76,1.77
2717054000,M1,과학·기술,51,676.0,0.1961,382.6,33.6,5.6,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0628,0.005,0.731,62.75,3.61
2717054000,N1,시설관리·임대,33,649.8,0.2727,379.0,14.6,2.4,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0406,0.0076,1.106,40.61,2.34
2717054000,P1,교육,28,532.9,0.5714,647.5,14.9,4.8,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0345,0.004,0.583,34.45,1.98
2717054000,Q1,보건의료,8,513.8,0.75,726.5,9.4,8.2,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0099,0.0052,0.762,9.84,0.57
2717054000,R1,예술·스포츠,31,696.8,0.2581,367.3,19.8,8.8,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.0382,0.0061,0.885,38.14,2.2
2717054000,S2,수리·개인,140,673.2,0.1429,377.2,48.7,21.6,대구광역시 서구 내당4동,27170,서구,0.8127,14119,17373.0,90.03,0.2202,0.2815,0.4199,812,0,0.0,30,1151,0.1724,0.0085,1.246,172.27,9.92
2717055000,G2,소매,82,513.5,0.5366,116.9,76.2,9.7,대구광역시 서구 비산1동,27170,서구,0.4334,7738,17854.2,100.62,0.1613,0.2912,0.4806,213,0,0.0,4,94,0.385,0.0027,1.493,189.2,10.6
2717055000,I1,숙박,2,250.4,1.0,59.5,1.0,1.0,대구광역시 서구 비산1동,27170,서구,0.4334,7738,17854.2,100.62,0.1613,0.2912,0.4806,213,0,0.0,4,94,0.0094,0.0017,0.957,4.61,0.26
2717055000,I2,음식,62,503.9,0.5,140.7,93.3,29.5,대구광역시 서구 비산1동,27170,서구,0.4334,7738,17854.2,100.62,0.1613,0.2912,0.4806,213,0,0.0,4,94,0.2911,0.0016,0.907,143.05,8.01
2717055000,L1,부동산,1,379.0,1.0,168.0,5.0,5.0,대구광역시 서구 비산1동,27170,서구,0.4334,7738,17854.2,100.62,0.1613,0.2912,0.4806,213,0,0.0,4,94,0.0047,0.0002,0.133,2.31,0.13
2717055000,M1,과학·기술,13,426.7,0.7692,85.7,10.8,2.2,대구광역시 서구 비산1동,27170,서구,0.4334,7738,17854.2,100.62,0.1613,0.2912,0.4806,213,0,0.0,4,94,0.061,0.0013,0.71,30.0,1.68
