년월,정류소명,승차,하차
2016-04-01,달성예비군훈련장앞,589,85
2016-04-01,달성우체국건너,547,246
2016-04-01,달성우체국앞,3040,140
2016-04-01,달성중학교건너,3691,488
2016-04-01,달성중학교앞,11973,3200
2016-04-01,달성초등학교건너,632,97
2016-04-01,달성초등학교앞,374,87
2016-04-01,달성취수장건너,6,108
2016-04-01,달성취수장앞,3694,129
2016-04-01,달창저수지,104,0
2016-04-01,달천리(시내방향),114,1
2016-04-01,달천리(시외방향),34,0
2016-04-01,담안마을1,4,15
2016-04-01,담안마을2,435,2
2016-04-01,담티고개1,249,312
2016-04-01,담티고개2,882,763
2016-04-01,당동마을건너,211,2
2016-04-01,당동마을앞,1,18
2016-04-01,당정마을입구,15,7
2016-04-01,당정마을입구건너,100,20
2016-04-01,대1리용흥지건너,202,4
2016-04-01,대1리용흥지앞,13,14
2016-04-01,대곡강산타운,19252,725
2016-04-01,대곡강산타운건너,3513,587
2016-04-01,대곡사계절타운건너,10094,302
2016-04-01,대곡사계절타운앞,3684,923
2016-04-01,대곡역(1번출구),41013,2375
2016-04-01,대곡역(2번출구),26845,35147
2016-04-01,대곡역(한라하우젠트건너),26668,3252
2016-04-01,대곡역(한라하우젠트앞),5194,11966
2016-04-01,대곡역그린빌,4790,6963
2016-04-01,대곡주공1단지앞,3585,974
2016-04-01,대곡주공2단지앞,13463,485
2016-04-01,대곡주공5단지건너,684,207
2016-04-01,대곡주공5단지앞,322,15
2016-04-01,대곡주공6단지앞,2793,307
2016-04-01,대곡주공7단지앞,11671,711
2016-04-01,대곡주공8단지건너,3092,480
2016-04-01,대곡주공8단지앞,17427,1291
2016-04-01,대곡중학교건너,1734,304
2016-04-01,대곡중학교앞,1076,190
2016-04-01,대공원역(1번출구),927,2299
2016-04-01,대공원역(5번출구),9249,944
2016-04-01,대구가톨릭대학병원건너,17748,2361
2016-04-01,대구가톨릭대학병원앞,15298,1503
2016-04-01,대구경북과학기술원,95,15
2016-04-01,대구경북과학기술원기숙사,91,21
2016-04-01,대구경북지방병무청,375,725
2016-04-01,대구고등학교건너,30231,9718
2016-04-01,대구고등학교앞,9010,3102
2016-04-01,대구고용노동청건너,5871,833
2016-04-01,대구고용노동청앞,1728,453
2016-04-01,대구공업대학1,13917,3156
2016-04-01,대구공업대학2,4626,2285
2016-04-01,대구공업대학건너,4511,1893
2016-04-01,대구공업대학앞,5229,1487
2016-04-01,대구과학고등학교건너,5958,2900
2016-04-01,대구과학고등학교앞,7791,662
2016-04-01,대구과학대학1,13503,5168
2016-04-01,대구과학대학2,42929,3144
2016-04-01,대구과학대학건너,3491,187
2016-04-01,대구과학대학앞,2699,217
2016-04-01,대구광역시교육연수원건너,9839,724
2016-04-01,대구광역시교육연수원앞,4525,2935
2016-04-01,대구광역시청건너,1393,1957
2016-04-01,대구광역시청앞,1338,402
2016-04-01,대구교도소건너,6207,3702
2016-04-01,대구교도소앞,17375,2842
2016-04-01,대구교육대건너,215,2285
2016-04-01,대구교육대앞,14930,2080
2016-04-01,대구교통방송건너,3529,4272
2016-04-01,대구교통방송앞,12770,983
2016-04-01,대구국제공항건너,20460,8588
2016-04-01,대구국제공항앞,21472,5409
2016-04-01,대구글로벌교육센터건너,3459,8616
2016-04-01,대구글로벌교육센터앞,2444,438
2016-04-01,대구농업마이스터고건너,17025,1469
2016-04-01,대구농업마이스터고앞,6842,7358
2016-04-01,대구농업마이스터고후문건너,2080,590
2016-04-01,대구농업마이스터고후문앞,2071,141
2016-04-01,대구도시공사앞,8205,1640
2016-04-01,대구동부고용복지플러스센터,9558,4067
2016-04-01,대구동촌유치원,740,163
2016-04-01,대구디지털산업진흥원건너,11117,6367
2016-04-01,대구디지털산업진흥원앞,13048,1887
2016-04-01,대구맨션건너,1801,407
2016-04-01,대구맨션앞,3361,366
2016-04-01,대구문화방송건너,8767,3054
2016-04-01,대구문화방송앞,9807,1642
2016-04-01,대구미술관건너,459,52
2016-04-01,대구미술관앞,720,33
2016-04-01,대구병원건너,11367,912
2016-04-01,대구병원앞,5857,2317
2016-04-01,대구보건고등학교건너,13061,5057
2016-04-01,대구보건고등학교앞,9306,1676
2016-04-01,대구보건대학3,8641,3603
2016-04-01,대구보건대학4,19522,2961
2016-04-01,대구보건대학건너1,2014,106
2016-04-01,대구보건대학건너2,11593,142
2016-04-01,대구보건대학앞1,1819,379
2016-04-01,대구보건대학앞2,1104,484
2016-04-01,대구보훈요양원건너,1,4
2016-04-01,대구보훈요양원앞,71,0
2016-04-01,대구비지니스센터건너,3800,474
2016-04-01,대구비지니스센터앞,3861,327
2016-04-01,대구사격장,81,13
2016-04-01,대구삼성창조캠퍼스1,1729,224
2016-04-01,대구삼성창조캠퍼스2,1018,796
2016-04-01,대구선방촌공원,813,19
2016-04-01,대구소방본부건너,315,63
2016-04-01,대구소방본부앞,853,1612
2016-04-01,대구스타디움건너,2335,395
2016-04-01,대구스타디움앞,2586,546
2016-04-01,대구시교육청건너,441,439
2016-04-01,대구시교육청앞,3002,3141
2016-04-01,대구시설공단건너,13849,3088
2016-04-01,대구시설공단앞,9117,13785
2016-04-01,대구시설관리사업소,284,128
2016-04-01,대구시지노인전문병원건너,546,139
2016-04-01,대구시지노인전문병원앞,328,1218
2016-04-01,대구신문사,53,456
2016-04-01,대구애견훈련학교건너,260,9
2016-04-01,대구애견훈련학교앞,3,14
2016-04-01,대구역,622,101
2016-04-01,대구역건너,23141,4252
2016-04-01,대구역꽃시장,121,667
2016-04-01,대구역북편네거리1,26933,3133
2016-04-01,대구역북편네거리2,9186,10269
2016-04-01,대구역센트럴자이,1195,128
2016-04-01,대구역앞,24735,8965
2016-04-01,대구예담학교,153,31
2016-04-01,대구우편집중국(동편),2,11
2016-04-01,대구우편집중국앞,1875,1320
2016-04-01,대구은행3공단지점앞,3861,400
2016-04-01,대구은행북비산지점건너1,10608,2280
2016-04-01,대구은행북비산지점건너2,1318,810
2016-04-01,대구은행북비산지점앞,31256,4882
2016-04-01,대구은행산격지점앞,709,300
2016-04-01,대구은행역(1번출구),20229,5982
2016-04-01,대구은행역(2번출구),23934,3910
2016-04-01,대구은행제2본점앞,9104,2581
2016-04-01,대구은행칠곡지점건너,6561,1303
2016-04-01,대구은행칠곡지점앞,16611,4086
2016-04-01,대구은행평리동지점건너,2721,921
2016-04-01,대구은행평리동지점앞,4709,1915
2016-04-01,대구의료원건너,7149,681
2016-04-01,대구의료원라파엘웰빙센터,1569,251
2016-04-01,대구의료원라파엘웰빙센터건너,1175,922
2016-04-01,대구의료원앞,2905,1194
2016-04-01,대구일마이스터고교건너,2676,841
2016-04-01,대구일마이스터고교앞,6240,608
2016-04-01,대구전자공고남편,95,309
2016-04-01,대구전자공업고등학교1,10701,666
2016-04-01,대구전자공업고등학교2,294,1983
2016-04-01,대구제일고등학교건너,20696,5166
2016-04-01,대구제일고등학교앞,21307,14141
2016-04-01,대구중앙중고등학교건너,22461,2843
2016-04-01,대구중앙중고등학교앞,21708,3709
2016-04-01,대구중앙중학교건너,2098,28
2016-04-01,대구중앙중학교앞,214,640
2016-04-01,대구중학교건너,1070,343
2016-04-01,대구중학교앞,3904,1596
2016-04-01,대구지료재생사,110,186
2016-04-01,대구지방경찰청,2602,441
2016-04-01,대구지방법원등기국건너,4408,6906
2016-04-01,대구지방법원등기국앞,1745,850
2016-04-01,대구지방법원서부지원,326,59
2016-04-01,대구차여성병원건너,4643,8044
2016-04-01,대구차여성병원앞,13408,1132
2016-04-01,대구콘서트하우스건너,10427,11708
2016-04-01,대구콘서트하우스앞,15425,1919
2016-04-01,대구텍건너,434,271
2016-04-01,대구텍스타일콤플렉스,4618,648
2016-04-01,대구텍앞,3458,1335
2016-04-01,대구학생문화센터,117,60
2016-04-01,대구학생수련관입구건너,340,5
2016-04-01,대구학생수련관입구앞,31,92
2016-04-01,대구한의대학교부속한방병원건너,264,101
2016-04-01,대구한의대학교부속한방병원앞,3841,146
2016-04-01,대구향교건너,1407,2952
2016-04-01,대구향교앞,772,412
2016-04-01,대덕마을건너,522,2072
2016-04-01,대덕마을앞,345,123
2016-04-01,대덕맨션앞,6507,182
2016-04-01,대덕문화전당건너,745,31
2016-04-01,대덕문화전당앞,28,40
2016-04-01,대덕승마장건너,22,0
2016-04-01,대덕승마장앞,1,8
2016-04-01,대덕식당건너,105,140
2016-04-01,대덕식당앞,1589,42
2016-04-01,대덕천주교회1,737,233
2016-04-01,대덕천주교회2,1731,118
2016-04-01,대덕천주교회3,2079,93
2016-04-01,대덕천주교회4,113,347
2016-04-01,대덕초등학교,823,54
2016-04-01,대덕초등학교건너,633,17
2016-04-01,대동공업,196,109
2016-04-01,대동공업건너,417,10
2016-04-01,대동금속건너,1000,36
2016-04-01,대동금속앞,353,154
2016-04-01,대동시장1,2961,387
2016-04-01,대동시장2,6050,323
2016-04-01,대륜중고등학교건너,4838,5681
2016-04-01,대륜중고등학교앞,4592,286
2016-04-01,대리,153,17
2016-04-01,대리마을앞,68,91
2016-04-01,대리마을회관,329,3
2016-04-01,대리마을회관건너,19,9
2016-04-01,대림생수,697,24
2016-04-01,대림생수앞,28,137
2016-04-01,대림육교1,194,12799
2016-04-01,대림육교2,15,163
2016-04-01,대명6동주민센터건너,1290,262
2016-04-01,대명6동주민센터앞,1695,155
2016-04-01,대명시장건너,13584,2793
2016-04-01,대명시장앞,14972,3289
2016-04-01,대명역(1번출구),16220,3416
2016-04-01,대명역(2번출구),11287,2327
2016-04-01,대명중학교건너,4,97
2016-04-01,대명중학교앞,603,20
2016-04-01,대명초등학교건너,7929,3732
2016-04-01,대명초등학교앞,10563,4812
2016-04-01,대백인터빌건너,14817,5784
2016-04-01,대백인터빌앞,10033,2331
2016-04-01,대백창신한라타운건너,8308,1302
2016-04-01,대백창신한라타운앞,1903,869
2016-04-01,대백프라자건너,16412,2845
2016-04-01,대백프라자앞,11546,2730
2016-04-01,대백한라무지개타운건너,14598,669
2016-04-01,대백한라무지개타운앞,9404,1136
2016-04-01,대봉교회,6183,1981
2016-04-01,대봉네거리1,4292,283
2016-04-01,대봉네거리2,1686,2699
2016-04-01,대봉도서관건너,1195,434
2016-04-01,대봉도서관앞,2515,417
2016-04-01,대봉성당,4393,1569
2016-04-01,대서초등학교앞,32,17
2016-04-01,대성공업건너,1265,9640
2016-04-01,대성공업앞,1483,181
2016-04-01,대성유니드건너,308,71
2016-04-01,대성유니드앞,1707,75
2016-04-01,대성테크앞,52,23
2016-04-01,대신동광명맨션앞,1079,87
2016-04-01,대신센트럴자이,2774,761
2016-04-01,대실역(1번출구),8020,2351
2016-04-01,대실역(2번출구),25908,1328
2016-04-01,대실역(4번출구),4380,49
2016-04-01,대실역1,155,15
2016-04-01,대실역2,184,156
2016-04-01,대실역청아람건너,4097,72
2016-04-01,대실역청아람앞,373,2753
2016-04-01,대우트럼프월드수성건너,8279,1283
2016-04-01,대우트럼프월드수성앞,2150,1464
2016-04-01,대원고등학교,2670,16985
2016-04-01,대원고등학교건너,1793,1849
2016-04-01,대원사건너,8,13
2016-04-01,대원사건너(공산동),23,130
2016-04-01,대원사앞(공산동),93,1
2016-04-01,대원사입구,293,1
2016-04-01,대원유치원건너,5554,4741
2016-04-01,대원유치원앞,8372,529
2016-04-01,대일1리마을회관건너,141,25
2016-04-01,대일1리점촌마을,2,37
2016-04-01,대일아파트건너,8056,3823
2016-04-01,대일아파트앞,9753,1968
2016-04-01,대자연맨션,13670,494
2016-04-01,대자연맨션건너,2305,1000
2016-04-01,대중인벤트,149,16
2016-04-01,대진중고등학교건너,643,87
2016-04-01,대진중고등학교앞,2053,594
2016-04-01,대천119안전센터건너,1593,31
2016-04-01,대천119안전센터앞,651,159
2016-04-01,대천공영차고지앞,995,613
2016-04-01,대천교,1467,2936
2016-04-01,대천초등학교건너,87,62
2016-04-01,대천초등학교앞,578,22
2016-04-01,대청초등학교건너,33,505
2016-04-01,대청초등학교앞,6812,387
2016-04-01,대평2리,104,0
2016-04-01,대평교회앞,0,2
2016-04-01,대평리시장,11129,580
2016-04-01,대평중학교건너,6645,537
2016-04-01,대평중학교앞,4300,1198
2016-04-01,대한수목원건너,156,0
2016-04-01,대한수목원앞,13,35
2016-04-01,대홍철강,318,62
2016-04-01,대흥동건너,224,45
2016-04-01,대흥동앞,367,137
2016-04-01,덕곡(달구벌고교),609,1
2016-04-01,덕곡(대구선명학교),56,19
2016-04-01,덕곡삼거리1,53,129
2016-04-01,덕곡삼거리2,753,5
2016-04-01,덕산마을건너,0,7
2016-04-01,덕산마을앞,223,0
2016-04-01,덕원고등학교건너,3469,683
2016-04-01,덕원고등학교앞,1039,743
2016-04-01,덕인초등학교건너,732,269
2016-04-01,덕인초등학교앞,818,162
2016-04-01,덕화중학교건너,7163,450
2016-04-01,덕화중학교앞,3067,2555
2016-04-01,덴티스앞,122,3
2016-04-01,도곡교1,170,391
2016-04-01,도곡교2,419,7
2016-04-01,도남동,183,1
2016-04-01,도남동(종점),10,0
2016-04-01,도남지,124,0
2016-04-01,도동,1,0
2016-04-01,도동교1,673,3
2016-04-01,도동교2,14,27
2016-04-01,도동서원,312,3
2016-04-01,도동청구타운건너,39,33
2016-04-01,도동청구타운앞,1187,155
2016-04-01,도시철도건설본부건너,2015,3386
2016-04-01,도시철도건설본부앞,18540,1402
2016-04-01,도시철도담티역(1번출구),29544,4585
2016-04-01,도시철도담티역(3번출구),18443,3699
2016-04-01,도시철도대구역,180,258
2016-04-01,도시철도수성구청역북편1,591,3962
2016-04-01,도시철도수성구청역북편2,1379,100
2016-04-01,도의리,83,42
2016-04-01,도평동입구1,538,81
2016-04-01,도평동입구2,267,114
2016-04-01,도평동행정복지센터1,0,5
2016-04-01,도평동행정복지센터2,106,2
2016-04-01,도학동,1113,6
2016-04-01,도학동1,14,56
2016-04-01,동곡1리1,3,0
2016-04-01,동곡1리2,100,0
2016-04-01,동곡1리3,154,6
2016-04-01,동곡리,72,1
2016-04-01,동곡초등학교건너,225,0
2016-04-01,동곡초등학교앞,6,29
2016-04-01,동곡치안센터앞,26,19
2016-04-01,동구시장건너,5100,1086
2016-04-01,동구시장앞,5580,860
2016-04-01,동구청건너,53924,24976
2016-04-01,동구청앞,41175,7414
2016-04-01,동구청역(3번출구),7038,1198
2016-04-01,동구청역(4번출구),2550,745
2016-04-01,동대구LPG충전소건너,841,77
2016-04-01,동대구LPG충전소앞,399,47
2016-04-01,동대구맨션,7556,5888
2016-04-01,동대구시장건너,9482,1778
2016-04-01,동대구시장앞,13919,4075
2016-04-01,동대구역,44833,10635
2016-04-01,동대구역건너,49879,15022
2016-04-01,동대구역복합환승센터건너,31920,3857
2016-04-01,동대구역복합환승센터앞,31469,13635
2016-04-01,동대구역수화물취급소건너,281,174
2016-04-01,동대구역수화물취급소앞,206,174
2016-04-01,동대구역지하도1,5786,2551
2016-04-01,동대구역지하도2,10526,1542
2016-04-01,동대구초등학교건너,1145,60
2016-04-01,동대구초등학교앞,598,97
2016-04-01,동도중학교건너,7267,1142
2016-04-01,동도중학교앞,12212,1610
2016-04-01,동문고등학교앞,1203,154
2016-04-01,동문고등학교정문,1538,252
2016-04-01,동변주공그린빌건너,2147,401
2016-04-01,동변주공그린빌앞,7916,308
2016-04-01,동부경찰서건너,1560,1252
2016-04-01,동부경찰서앞,8425,418
2016-04-01,동부고교건너,1051,570
2016-04-01,동부고교앞,5100,1724
2016-04-01,동부소방서건너,177,5793
2016-04-01,동부소방서앞,4281,267
2016-04-01,동부시외버스터미널(순환2번),2028,252
2016-04-01,동부중학교건너,3830,182
2016-04-01,동부중학교앞,2122,2483
2016-04-01,동북주유소건너,111,22
2016-04-01,동북주유소앞,6,23
2016-04-01,동산의료원앞1,18907,3883
2016-04-01,동산의료원앞2,8135,5740
2016-04-01,동서교회건너,2513,193
2016-04-01,동서교회앞,1252,796
2016-04-01,동서변리벤빌,7633,596
2016-04-01,동서변월드메르디앙아파트,2026,507
2016-04-01,동서변월드메르디앙아파트정문,272,337
2016-04-01,동서아파트건너,216,41
2016-04-01,동서아파트앞,81,44
2016-04-01,동서화성타운건너,22870,690
2016-04-01,동서화성타운앞,11845,3462
2016-04-01,동성에스티에스건너,56,24
2016-04-01,동성에스티에스앞,216,9
2016-04-01,동성초등학교건너,2108,7941
2016-04-01,동성초등학교앞,4802,1417
2016-04-01,동신초등학교건너,1603,747
2016-04-01,동신초등학교앞,1668,2851
2016-04-01,동아백화점수성점건너,12265,5720
2016-04-01,동아백화점수성점앞,37339,1236
2016-04-01,동아수산냉동건너,336,463
2016-04-01,동아수산냉동앞,244,57
2016-04-01,동아스포츠센터(지산중학교앞),1302,532
2016-04-01,동아스포츠센터(지산초교앞),3758,194
2016-04-01,동아제약,336,69
2016-04-01,동아제약건너,1262,18
2016-04-01,동양맨션앞,2497,158
2016-04-01,동원약품,6468,1203
2016-04-01,동원초등학교건너,785,397
2016-04-01,동원초등학교앞1,1013,309
2016-04-01,동원초등학교앞2,1599,210
2016-04-01,동원초등학교후문건너,784,98
2016-04-01,동원초등학교후문앞,448,374
2016-04-01,동인네거리1,855,221
2016-04-01,동인네거리2,944,686
2016-04-01,동인초등학교건너,8653,2852
2016-04-01,동인초등학교앞,5579,2297
2016-04-01,동인치안센터건너,12355,5943
2016-04-01,동인치안센터앞,7925,5420
2016-04-01,동일초등학교건너,1838,238
2016-04-01,동일초등학교앞,2271,2024
2016-04-01,동천역1,102,23
2016-04-01,동천역2,402,37
2016-04-01,동촌강나루아파트건너,1708,645
2016-04-01,동촌강나루아파트앞,2036,8279
2016-04-01,동촌역,500,120
2016-04-01,동촌역(구길),1294,119
2016-04-01,동촌역(신길)1,5601,992
2016-04-01,동촌역(신길)2,4400,1857
2016-04-01,동촌유원지,821,354
2016-04-01,동촌유원지놀이동산앞,420,149
2016-04-01,동촌해성아파트건너,103,173
2016-04-01,동촌해성아파트앞,561,1244
2016-04-01,동촌화성타운건너,10739,735
2016-04-01,동촌화성타운앞,5426,1710
2016-04-01,동침산네거리,1256,983
2016-04-01,동침산네거리2,39,114
2016-04-01,동호동건너(북구),494,932
2016-04-01,동호동앞(북구),88,38
2016-04-01,동호육교1,166,530
2016-04-01,동호육교2,10637,152
2016-04-01,동호초등학교건너,434,79
2016-04-01,동화골든빌(남편),724,1712
2016-04-01,동화골든빌(동편),924,851
2016-04-01,동화골든빌(북편),53,98
2016-04-01,동화골든빌건너(남편),457,192
2016-04-01,동화교1,43,152
2016-04-01,동화교2,1746,8
2016-04-01,동화사입구건너,3778,0
2016-04-01,동화사입구앞,65,369
2016-04-01,동화시설집단지구(종점)1,352,34
2016-04-01,동화시설집단지구(종점)2(대구시민안전테마파크),8974,310
2016-04-01,두류3동파출소건너,787,84
2016-04-01,두류3동파출소앞,386,360
2016-04-01,두류공원(야외음악당건너),891,55
2016-04-01,두류공원(야외음악당앞),594,116
2016-04-01,두류공원네거리1,11519,1860
2016-04-01,두류공원네거리2,3089,2473
2016-04-01,두류도서관앞,8107,3366
2016-04-01,두류보성맨션건너,3542,183
2016-04-01,두류보성맨션앞,2312,1948
2016-04-01,두류수영장건너,16190,4591
2016-04-01,두류수영장앞,14600,3597
2016-04-01,두류역(달성고등학교건너),16870,3591
2016-04-01,두류역(달성고등학교앞),35361,10470
2016-04-01,두류정수사업소건너,13765,1077
2016-04-01,두류정수사업소앞,1929,7592
2016-04-01,두류파출소건너,495,168
2016-04-01,두류파출소앞,292,214
2016-04-01,두리봉네거리1,2286,11379
2016-04-01,두리봉네거리2,9310,1380
2016-04-01,두리봉터널입구,772,238
2016-04-01,두리봉터널입구건너,2272,96
2016-04-01,두산동주민센터건너,9758,1025
2016-04-01,두산동주민센터앞,5113,1806
2016-04-01,두산스포츠건너,841,157
2016-04-01,두성파크아파트건너,5317,1829
2016-04-01,두성파크아파트앞,3758,4598
2016-04-01,두천마을건너,36,0
2016-04-01,둔산동,387,0
2016-04-01,들안길1,1010,572
2016-04-01,들안길2,3155,243
2016-04-01,들안길네거리1,3630,137
2016-04-01,들안길네거리2,567,851
2016-04-01,들안길초등학교건너,2463,812
2016-04-01,들안길초등학교앞,3202,1841
2016-04-01,들연경,18,4
2016-04-01,럭키아파트건너,27,109
2016-04-01,럭키아파트앞,630,15
2016-04-01,롯데백화점상인점건너,8119,4100
2016-04-01,롯데캐슬그랜드,519,1114
2016-04-01,룸비니유치원건너,1768,138
2016-04-01,룸비니유치원앞,761,252
2016-04-01,마비정벽화마을(종점),405,7
2016-04-01,만경관건너,5696,3046
2016-04-01,만경관앞,6139,1975
2016-04-01,만촌1동주민센터,2557,693
2016-04-01,만촌2동주민센터,13421,1019
2016-04-01,만촌3차화성파크드림건너,2023,122
2016-04-01,만촌그린빌라건너,491,37
2016-04-01,만촌역(1번출구),1098,1736
2016-04-01,만촌우방1차건너,5667,141
2016-04-01,만촌우방1차앞,139,379
2016-04-01,만촌육교1,35450,5231
2016-04-01,만촌육교2,7189,8821
2016-04-01,만촌자전거경기장,3,98
2016-04-01,만촌천주교회앞,92,145
2016-04-01,만촌초등학교건너1,1619,592
2016-04-01,만촌초등학교건너2,2507,159
2016-04-01,만촌초등학교앞,1410,308
2016-04-01,만촌태왕리더스건너,1232,213
2016-04-01,만촌태왕리더스건너(남편),319,2258
2016-04-01,만촌태왕리더스북편,477,382
2016-04-01,만촌태왕리더스앞1,4015,8619
2016-04-01,만촌태왕리더스앞2,1539,218
2016-04-01,만촌화성파크스위트,1061,83
2016-04-01,만평네거리,3648,6377
2016-04-01,만평네거리2,60,730
2016-04-01,만평역(서대구고속버스터미널)1,4474,2326
2016-04-01,만평역(서대구고속버스터미널)2,4348,6717
2016-04-01,망우당공원건너,1000,1291
2016-04-01,망우당공원앞,1767,2182
2016-04-01,매곡(종점),524,145
2016-04-01,매곡사거리1,305,483
2016-04-01,매곡사거리2,10046,358
2016-04-01,매곡정수사업소건너,968,187
2016-04-01,매곡정수사업소앞,15,29
2016-04-01,매곡초등학교건너,33,1640
2016-04-01,매골1,9,17
2016-04-01,매골2,134,3
2016-04-01,매여동(동구)저탄장,591,88
2016-04-01,매일신문사건너,32,22
2016-04-01,매일신문사앞,329,505
2016-04-01,매천고교,1639,72
2016-04-01,매천대교1,368,139
2016-04-01,매천대교2,3,19
2016-04-01,매천대교3,91,1512
2016-04-01,매천성당건너1,1064,134
2016-04-01,매천성당건너2,454,148
2016-04-01,매천성당앞,2677,182
2016-04-01,매천수산시장건너,526,66
2016-04-01,매천수산시장앞,1062,55
2016-04-01,매천시장역1,790,235
2016-04-01,매천시장역2,300,102
2016-04-01,매천시장지하차도,634,783
2016-04-01,매천역1,891,1559
2016-04-01,매천중고등학교건너,1583,1168
2016-04-01,매천중고등학교앞,3707,833
2016-04-01,매천초교(매천역)2,2374,235
2016-04-01,매천화성파크드림,533,31
2016-04-01,매천휴먼시아앞,1467,124
2016-04-01,매호동서아파트앞,666,0
2016-04-01,매호성당건너,523,6
2016-04-01,메트로시티건너,3892,396
2016-04-01,메트로시티앞,1603,178
2016-04-01,메트로팔레스1,12548,2296
2016-04-01,메트로팔레스2,16092,987
2016-04-01,명곡1리입구1,10,5
2016-04-01,명곡1리입구2,73,154
2016-04-01,명곡리1,1221,413
2016-04-01,명곡리2,5036,581
2016-04-01,명곡미래빌1단지,1185,232
2016-04-01,명곡미래빌2단지건너,1084,191
2016-04-01,명곡미래빌2단지앞,9222,1339
2016-04-01,명곡미래빌3단지건너,1117,676
2016-04-01,명곡미래빌3단지앞,3354,303
2016-04-01,명곡미래빌4단지,2600,304
2016-04-01,명곡미래빌5단지건너,473,232
2016-04-01,명곡미래빌5단지앞,4340,1134
2016-04-01,명곡지구앞,10,67
2016-04-01,명덕네거리1,13038,1445
2016-04-01,명덕네거리2,4763,6897
2016-04-01,명덕역(6번출구),29076,8824
2016-04-01,명덕역(7번출구),20952,5555
2016-04-01,명덕초등학교건너,11100,9775
2016-04-01,명덕초등학교앞,15862,2803
2016-04-01,명문세가APT건너,7239,1031
2016-04-01,명문세가APT앞,10622,1781
2016-04-01,명문오하임아파트건너,131,78
2016-04-01,명문오하임아파트앞,100,28
2016-04-01,명보약국건너,152,348
2016-04-01,명보약국앞,1067,67
2016-04-01,명산교(명산화성타운건너),2440,142
2016-04-01,명성푸르지오건너,5269,910
2016-04-01,명성푸르지오앞,12148,884
2016-04-01,모개월앞,0,1
2016-04-01,모개월입구,11,0
2016-04-01,모다아울렛,99,56
2016-04-01,모다아울렛건너,12469,930
2016-04-01,모다아울렛앞,1189,1230
2016-04-01,모래정마을건너,33,0
2016-04-01,목단1리,42,0
2016-04-01,목단2리,49,0
2016-04-01,목단리,17,0
2016-04-01,묘1리,69,0
2016-04-01,묘2리(고려정밀),46,0
2016-04-01,묘2리(전마),62,2
2016-04-01,무궁화LPG충전소,4766,1768
2016-04-01,무궁화LPG충전소건너,2223,584
2016-04-01,무궁화어린이공원입구,1406,214
2016-04-01,무궁화어린이공원입구건너,2957,1604
2016-04-01,무등1리2,99,0
2016-04-01,무등1리3,31,1
2016-04-01,무등2리,1,2
2016-04-01,무등2리입구건너,55,0
2016-04-01,무등보건진료소건너,26,0
2016-04-01,무등보건진료소앞,1,0
2016-04-01,무림제지건너,614,129
2016-04-01,무림제지앞1,409,360
2016-04-01,무림제지앞2,94,62
2016-04-01,무열대건너,2875,1626
2016-04-01,무열대앞,885,434
2016-04-01,무태교,8,637
2016-04-01,무태네거리(시내방향),12884,3472
2016-04-01,무태네거리(시외방향),3292,2046
2016-04-01,무태새마을금고건너,1039,311
2016-04-01,무태새마을금고앞,4290,217
2016-04-01,무태조야동주민센터건너1,5486,449
2016-04-01,무태조야동주민센터건너2,3835,776
2016-04-01,무태조야동주민센터앞1,1327,314
2016-04-01,무태조야동주민센터앞2,10612,772
2016-04-01,무태조야동주민센터앞3,822,201
2016-04-01,문성병원건너,8112,2896
2016-04-01,문성병원앞,14331,4266
2016-04-01,문양기지창건너,12,185
2016-04-01,문양기지창앞,56,10
2016-04-01,문양리1,75,0
2016-04-01,문양리2,1,8
2016-04-01,문양리입구1,34,25
2016-04-01,문양리입구2,1,16
2016-04-01,문양역건너,6,410
2016-04-01,문양역앞,1427,666
2016-04-01,문주마을건너,398,12
2016-04-01,문주마을앞,0,2
2016-04-01,문화예술회관건너,7886,3477
2016-04-01,문화예술회관앞,7787,2974
2016-04-01,미8군후문건너,439,221
2016-04-01,미8군후문앞,1022,149
2016-04-01,미곡동1,247,248
2016-04-01,미곡동2,2007,70
2016-04-01,미대동1,2264,76
2016-04-01,미대동2,225,176
2016-04-01,미래아트빌앞,484,348
2016-04-01,미리내맨션건너,12913,548
2016-04-01,미리내맨션앞,5182,1441
2016-04-01,민들레아파트후문건너,3291,102
2016-04-01,민들레아파트후문앞,4454,35
2016-04-01,바른병원건너,305,62
2016-04-01,박곡리(시내방향),97,1
2016-04-01,박곡리(시외방향),40,2
2016-04-01,박석진교,2,14
2016-04-01,반고개(내당역4번출구),2724,1274
2016-04-01,반고개1,3426,1576
2016-04-01,반고개2,8039,3480
2016-04-01,반고개역(3번출구),189,154
2016-04-01,반송4교건너,5,3
2016-04-01,반송4교앞,522,376
2016-04-01,반송리,305,19
2016-04-01,반야월모란1차아파트,3788,1785
2016-04-01,반야월시장1,5542,2546
2016-04-01,반야월시장2,7396,1136
2016-04-01,반야월역(국철)건너,3175,2098
2016-04-01,반야월역(국철)앞,4923,1240
2016-04-01,반야월역(도시철도1번출구),1745,2224
2016-04-01,반야월역(도시철도2번출구),9122,287
2016-04-01,반야월역(도시철도3번출구),4553,2271
2016-04-01,반야월역(도시철도4번출구)1,8724,1812
2016-04-01,반야월역(도시철도4번출구)2,1350,816
2016-04-01,반야월저탄장건너,3540,2594
2016-04-01,반야월저탄장앞,5662,966
2016-04-01,반월당역(1번출구)1,23942,7548
