년월,정류소명,승차,하차
2019-03-01,유니버시아드레포츠센터앞,2393,774
2019-03-01,유니버시아드선수촌2단지건너,15109,5682
2019-03-01,유니버시아드선수촌2단지앞,4178,1101
2019-03-01,유림물산,2170,685
2019-03-01,유산리,168,1
2019-03-01,유신섬유네거리1,1060,163
2019-03-01,유신섬유네거리2,2771,112
2019-03-01,유천교(유천치안센터건너),8832,9400
2019-03-01,유천교(유천치안센터앞),17366,10034
2019-03-01,유천교1,20293,2807
2019-03-01,유천교2,2091,9834
2019-03-01,유천초등학교앞,574,66
2019-03-01,유천포스코건너,5574,600
2019-03-01,유천포스코앞,10677,5148
2019-03-01,유통단지회차지,540,130
2019-03-01,유통단지회차지2,2475,56
2019-03-01,육상진흥센터건너,354,168
2019-03-01,육상진흥센터앞,367,199
2019-03-01,육신사,89,4
2019-03-01,율금초등학교건너,3913,247
2019-03-01,율금초등학교앞,13,385
2019-03-01,율원중학교건너,3751,104
2019-03-01,율원중학교앞,1676,418
2019-03-01,율원초등학교건너,664,2694
2019-03-01,율원초등학교앞,4399,411
2019-03-01,율하고가교1,679,1014
2019-03-01,율하근린공원건너,1539,5008
2019-03-01,율하남교1,1476,3597
2019-03-01,율하남교2,3829,2592
2019-03-01,율하롯데캐슬탑클래스건너,1452,887
2019-03-01,율하롯데캐슬탑클래스앞,4331,2570
2019-03-01,율하선수촌2단지앞,3080,198
2019-03-01,율하역(2번출구),15647,5794
2019-03-01,율하역(4번출구),12647,2599
2019-03-01,율하역(5번출구),9187,957
2019-03-01,율하천4교1,18,1
2019-03-01,율하천4교2,4,10
2019-03-01,율하천5교1,189,1
2019-03-01,율하천5교2,3,4
2019-03-01,율하천6교1,56,0
2019-03-01,율하천6교2,26,5
2019-03-01,율하체육공원앞,713,194
2019-03-01,율하휴먼시아5단지건너,1684,1217
2019-03-01,율하휴먼시아5단지앞,6865,687
2019-03-01,율하휴먼시아6단지건너,2080,320
2019-03-01,율하휴먼시아6단지앞,3852,168
2019-03-01,율하휴먼시아8단지앞,2730,244
2019-03-01,율하휴먼시아9단지앞,2119,150
2019-03-01,은하타운건너,906,1318
2019-03-01,은하타운앞,1316,1379
2019-03-01,은행APT입구,384,413
2019-03-01,음리,169,11
2019-03-01,응암1리1,93,0
2019-03-01,응암1리2,8,0
2019-03-01,이곡1동행정복지센터건너,5685,445
2019-03-01,이곡1동행정복지센터앞,2339,3564
2019-03-01,이곡마을,321,7
2019-03-01,이곡양수장건너,63,117
2019-03-01,이곡양수장앞,38,1057
2019-03-01,이곡역(2번출구),1527,31
2019-03-01,이곡역(3번출구),578,1151
2019-03-01,이곡장미공원건너,1897,640
2019-03-01,이곡장미공원앞,2862,530
2019-03-01,이노밸리로1,245,80
2019-03-01,이노밸리로2,159,141
2019-03-01,이마트경산점,10873,4229
2019-03-01,이마트반야월점건너,982,276
2019-03-01,이마트반야월점앞,2190,1005
2019-03-01,이마트월배점건너,737,2778
2019-03-01,이마트월배점앞,9158,2071
2019-03-01,이마트칠성점앞,24906,2293
2019-03-01,이마트트레이더스건너,3824,4681
2019-03-01,이마트트레이더스앞,14616,3842
2019-03-01,이시아폴리스더샵1단지,44003,2941
2019-03-01,이시아폴리스더샵2단지,5602,2333
2019-03-01,이시아폴리스롯데몰건너,4825,532
2019-03-01,이시아폴리스롯데몰앞,57,677
2019-03-01,이월드(구.우방랜드)건너,1273,349
2019-03-01,이월드(구.우방랜드)앞,790,272
2019-03-01,이월드(구.우방랜드)정문,6731,5405
2019-03-01,이월드(구.우방랜드)후문건너,2091,1116
2019-03-01,이월드(구.우방랜드)후문앞,1912,491
2019-03-01,이진캐스빌건너,7939,203
2019-03-01,이진캐스빌앞,1197,718
2019-03-01,이천동,17,13
2019-03-01,이천동(종점),112,26
2019-03-01,이천리(시내방향),129,1
2019-03-01,이천리(시외방향),113,1
2019-03-01,이천새마을금고건너,8724,511
2019-03-01,이천치안센터건너,2468,2918
2019-03-01,이현고개삼거리,1,7
2019-03-01,이현삼거리1,651,489
2019-03-01,이현삼거리2,1845,273
2019-03-01,이현삼거리3,1752,689
2019-03-01,이현자동차검사소건너,975,653
2019-03-01,이현자동차검사소앞,4855,1123
2019-03-01,이현지구대건너,2056,989
2019-03-01,이현지구대앞,1577,852
2019-03-01,인동촌시장건너,2986,2445
2019-03-01,인동촌시장입구,12490,735
2019-03-01,인산마을건너,1025,13
2019-03-01,인산마을앞,37,123
2019-03-01,인산마을회관건너,11,12
2019-03-01,인산마을회관앞,21,14
2019-03-01,인지초등학교입구,65,1
2019-03-01,인터불고호텔건너,1876,68
2019-03-01,인터불고호텔앞,310,140
2019-03-01,일심제약,130,39
2019-03-01,입석중학교건너,10566,3704
2019-03-01,입석중학교앞,4977,2489
2019-03-01,장관빌라건너,2457,129
2019-03-01,장관빌라앞,201,179
2019-03-01,장기영남네오빌,103,76
2019-03-01,장기초등학교,1554,522
2019-03-01,장기초등학교1,3,142
2019-03-01,장기초등학교2,100,16
2019-03-01,장기초록나라건너,7379,9280
2019-03-01,장기초록나라앞,5883,731
2019-03-01,장기파랑새마을앞,62,61
2019-03-01,장동초등학교건너,5528,581
2019-03-01,장동초등학교앞,3368,1192
2019-03-01,장산초등학교건너,414,66
2019-03-01,장산초등학교앞,872,111
2019-03-01,장성초등학교건너,1106,6976
2019-03-01,장성초등학교앞,476,1826
2019-03-01,장태실마을건너,960,516
2019-03-01,장태실마을앞,479,627
2019-03-01,적십자혈액원건너,2633,846
2019-03-01,적십자혈액원앞,1898,1219
2019-03-01,전기안전공사건너,1477,1526
2019-03-01,전기안전공사앞,2930,584
2019-03-01,전기재료관1,732,529
2019-03-01,전기재료관2,111,556
2019-03-01,전자관,4223,1213
2019-03-01,전자상가,10428,1889
2019-03-01,정대1리(바깥매남),154,0
2019-03-01,정대1리(안매남),105,0
2019-03-01,정대2리(마내미골)종점,148,8
2019-03-01,정대2리(잿들마을)건너,125,0
2019-03-01,정대2리(잿들마을)앞,1,3
2019-03-01,정대2리마을회관건너,440,13
2019-03-01,정대2리마을회관앞,2,14
2019-03-01,정대리(대구미술광장),194,0
2019-03-01,정대리(대구미술광장건너),3,6
2019-03-01,정대숲,327,0
2019-03-01,정대숲건너,0,19
2019-03-01,정대숲앞,37,0
2019-03-01,정동고등학교건너,8314,2967
2019-03-01,정동고등학교앞,11415,1833
2019-03-01,정부대구지방합동청사건너,622,201
2019-03-01,정부대구지방합동청사앞,287,181
2019-03-01,정부대구지방합동청사후문1,6,137
2019-03-01,정부대구지방합동청사후문2,1497,403
2019-03-01,정평성당건너,817,1530
2019-03-01,정화우방팔레스,13065,5407
2019-03-01,정화우방팔레스건너,23908,3099
2019-03-01,제일규산,1200,116
2019-03-01,제일여자상업고등학교건너,14988,4808
2019-03-01,제일여자상업고등학교앞,23161,3154
2019-03-01,제일풍경채건너,11598,528
2019-03-01,제일풍경채센트럴건너,527,172
2019-03-01,제일풍경채센트럴앞,5907,165
2019-03-01,제일풍경채앞,3447,1316
2019-03-01,조달청건너,3545,1967
2019-03-01,조달청앞,3410,638
2019-03-01,조암네거리1,576,253
2019-03-01,조암네거리2,115,174
2019-03-01,조암초등학교건너,3488,709
2019-03-01,조암초등학교앞,10468,738
2019-03-01,조야동(종점),7981,290
2019-03-01,조야초등학교건너,810,119
2019-03-01,조야초등학교앞,24,73
2019-03-01,조양회관,82,144
2019-03-01,조양회관건너,86,63
2019-03-01,조일고등학교(종점),6567,393
2019-03-01,주1리1,10,39
2019-03-01,주1리2,741,148
2019-03-01,주2리(최정사입구),4,29
2019-03-01,주2리1,215,4
2019-03-01,주리(삼진식당),3,23
2019-03-01,죽곡푸르지오2단지1,53,121
2019-03-01,죽곡푸르지오2단지2,570,84
2019-03-01,죽전119안전센터건너,3631,1983
2019-03-01,죽전119안전센터앞,6255,1340
2019-03-01,죽전그린빌건너,2584,1801
2019-03-01,죽전그린빌앞,8196,1067
2019-03-01,죽전네거리1,22796,4076
2019-03-01,죽전네거리2,15576,4114
2019-03-01,죽전네거리3,1399,815
2019-03-01,중구보건소건너,6333,6163
2019-03-01,중구보건소앞,3070,2244
2019-03-01,중구청건너,25042,4177
2019-03-01,중구청앞,24795,15477
2019-03-01,중대1동회관앞,1769,7
2019-03-01,중동교1,3392,7020
2019-03-01,중동교2,1047,260
2019-03-01,중동네거리1,3886,1152
2019-03-01,중동네거리2,3373,4522
2019-03-01,중동서울아파트건너,263,135
2019-03-01,중동서울아파트앞,832,29
2019-03-01,중동시장건너,14607,6089
2019-03-01,중동시장앞,19335,2269
2019-03-01,중동치안센터건너,925,186
2019-03-01,중동치안센터앞,289,139
2019-03-01,중동행정복지센터건너,771,186
2019-03-01,중동행정복지센터앞,882,131
2019-03-01,중리광명맨션건너,11885,1146
2019-03-01,중리광명맨션앞,6702,1546
2019-03-01,중리롯데캐슬앞,15197,2728
2019-03-01,중리롯데캐슬정문앞,1358,298
2019-03-01,중리마을,2038,22
2019-03-01,중리삼거리1,25,251
2019-03-01,중리삼거리2,1706,7
2019-03-01,중리시장건너1,642,380
2019-03-01,중리시장건너2,714,2319
2019-03-01,중리시장앞,6128,1522
2019-03-01,중리중학교,2738,241
2019-03-01,중마을(갓바위방향),212,883
2019-03-01,중마을(시내방향),163,0
2019-03-01,중뫼마을건너,75,1
2019-03-01,중뫼마을앞,2,2
2019-03-01,중부소방서건너,674,628
2019-03-01,중부소방서앞,4636,1352
2019-03-01,중석타운건너,71,371
2019-03-01,중석타운앞,8831,177
2019-03-01,중소기업관건너,64,632
2019-03-01,중소기업관앞,1475,163
2019-03-01,중소기업지원센터,220,111
2019-03-01,중심마을,121,12
2019-03-01,중앙교육연수원앞,20,214
2019-03-01,중앙일보건너,1199,1176
2019-03-01,중앙일보앞,4124,177
2019-03-01,중흥S클래스건너,391,1325
2019-03-01,중흥S클래스앞,4117,10
2019-03-01,지묘동1,3725,586
2019-03-01,지묘동2,8966,95
2019-03-01,지묘초등학교건너,5484,311
2019-03-01,지묘초등학교앞,547,126
2019-03-01,지산2길입구,257,1
2019-03-01,지산2길입구건너,115,5
2019-03-01,지산동서맨션건너,4350,1224
2019-03-01,지산동서맨션앞,11230,398
2019-03-01,지산목련아파트건너,12541,1066
2019-03-01,지산목련아파트앞,7653,1499
2019-03-01,지산시영아파트1단지건너,1884,1309
2019-03-01,지산시영아파트1단지앞,6061,315
2019-03-01,지산영남맨션앞,2423,755
2019-03-01,지산우방아파트,1726,570
2019-03-01,지산중학교입구,837,334
2019-03-01,지산청구타운건너,3136,2332
2019-03-01,지산청구타운앞,12424,539
2019-03-01,지산타운건너,14167,654
2019-03-01,지산타운앞,2741,7446
2019-03-01,지산한라타운건너,14414,533
2019-03-01,지산한라타운앞,6773,4647
2019-03-01,지산현대주택건너,3498,1408
2019-03-01,지산현대주택앞,9155,1188
2019-03-01,지산화성파크드림,1284,581
2019-03-01,지저동행정복지센터건너,17823,2673
2019-03-01,지저동행정복지센터앞,5760,1546
2019-03-01,진달래아파트건너,12016,3676
2019-03-01,진달래아파트앞,19174,6897
2019-03-01,진아리채앞,16951,227
2019-03-01,진월초등학교건너,1569,305
2019-03-01,진월초등학교앞,808,2511
2019-03-01,진인동(양지마을)건너,5,23
2019-03-01,진인동(양지마을)앞,161,1
2019-03-01,진인동(진정마을)1,58,15
2019-03-01,진인동(진정마을)2,20,3
2019-03-01,진정마을1,1119,3
2019-03-01,진정마을2,20,24
2019-03-01,진천역(1번출구),28787,6899
2019-03-01,진천역(2번출구),20395,7024
2019-03-01,진천역AK그랑폴리스아파트앞,4909,169
2019-03-01,진천청구타운건너,679,1940
2019-03-01,진천청구타운앞,7608,471
2019-03-01,진흔건설기계공업,216,16
2019-03-01,징리보건소,1,0
2019-03-01,차량등록사업소건너1,1048,315
2019-03-01,차량등록사업소건너2,838,1228
2019-03-01,차천네거리1,144,1275
2019-03-01,차천네거리2,1321,54
2019-03-01,창2리1,7,1
2019-03-01,창2리2,17,2
2019-03-01,창리1,14,53
2019-03-01,창리2,129,4
2019-03-01,창리입구1,21,154
2019-03-01,창리입구2,158,1
2019-03-01,천내영남맨션,1,0
2019-03-01,천내우방1차,1,0
2019-03-01,첨단의료산업진흥재단건너,279,59
2019-03-01,첨단의료산업진흥재단앞,129,247
2019-03-01,청구고등학교건너,12540,2069
2019-03-01,청구고등학교앞,18107,3281
2019-03-01,청구그린맨션1차건너,11762,2795
2019-03-01,청구그린맨션1차앞,15338,3849
2019-03-01,청구시장건너,7661,608
2019-03-01,청구시장건너2,691,400
2019-03-01,청구시장북편,2219,452
2019-03-01,청구시장북편건너,3105,708
2019-03-01,청구시장앞,7175,1264
2019-03-01,청구중동아파트,357,837
2019-03-01,청구타운건너,1511,1178
2019-03-01,청구타운앞,1448,322
2019-03-01,청기와주유소건너,13683,2242
2019-03-01,청기와주유소앞,12360,2309
2019-03-01,청남타운건너,895,850
2019-03-01,청남타운앞,644,1144
2019-03-01,청라언덕(신남)역(1번출구),2077,1141
2019-03-01,청라언덕(신남)역(2번출구),627,227
2019-03-01,청라언덕(신남)역(8번출구),917,725
2019-03-01,청백다례원,2575,764
2019-03-01,청소년수련원건너,110,78
2019-03-01,청소년수련원앞,55,27
2019-03-01,청운맨션건너,692,386
2019-03-01,청운맨션앞,1252,1119
2019-03-01,초곡리입구건너,89,14
2019-03-01,초곡리입구앞,103,13
2019-03-01,충혼탑건너,4407,144
2019-03-01,충혼탑앞,569,813
2019-03-01,측백나무숲건너,664,0
2019-03-01,측백나무숲앞,2,24
2019-03-01,칠곡2차영남타운건너,4471,291
2019-03-01,칠곡2차영남타운앞,2078,303
2019-03-01,칠곡3차화성타운1,4224,164
2019-03-01,칠곡3차화성타운2,6533,330
2019-03-01,칠곡3차화성타운3,58,452
2019-03-01,칠곡IC 1,68,298
2019-03-01,칠곡IC 2,8182,295
2019-03-01,칠곡경대병원역,190,319
2019-03-01,칠곡경대병원역건너,12,2
2019-03-01,칠곡경북대병원,790,210
2019-03-01,칠곡경북대병원건너(50사단),1089,197
2019-03-01,칠곡경북대병원정문건너,69,23
2019-03-01,칠곡경북대병원정문앞,182,36
2019-03-01,칠곡경북대병원후문건너,3293,239
2019-03-01,칠곡경북대병원후문건너2,235,25
2019-03-01,칠곡경북대병원후문앞,17,4
2019-03-01,칠곡그린빌2차건너,9380,821
2019-03-01,칠곡그린빌2차앞,17565,1172
2019-03-01,칠곡그린빌3차건너,16903,581
2019-03-01,칠곡그린빌3차앞,516,1269
2019-03-01,칠곡그린빌5단지건너,2587,369
2019-03-01,칠곡그린빌5단지앞,4633,1212
2019-03-01,칠곡그린빌6단지건너,559,115
2019-03-01,칠곡그린빌6단지앞,224,20
2019-03-01,칠곡그린파크1,9081,2172
2019-03-01,칠곡그린파크2,22050,949
2019-03-01,칠곡네스빌,978,122
2019-03-01,칠곡대백맨션건너,4185,47
2019-03-01,칠곡대백맨션앞,316,782
2019-03-01,칠곡동화아파트건너,4076,1712
2019-03-01,칠곡동화아파트앞,14934,1879
2019-03-01,칠곡부영1단지,3045,582
2019-03-01,칠곡서한맨션,1235,99
2019-03-01,칠곡서한맨션앞,203,692
2019-03-01,칠곡시장건너,9750,995
2019-03-01,칠곡시장앞,2259,1122
2019-03-01,칠곡에덴타운건너,11476,4038
2019-03-01,칠곡에덴타운앞,14395,7031
2019-03-01,칠곡우방타운건너(종점),515,33
2019-03-01,칠곡우방타운앞(종점),3932,219
2019-03-01,칠곡운암역1,16950,2906
2019-03-01,칠곡운암역2,10869,3876
2019-03-01,칠곡주공그린빌1단지건너,2311,472
2019-03-01,칠곡주공그린빌1단지앞,10076,298
2019-03-01,칠곡중학교건너(칠곡향교건너),681,549
2019-03-01,칠곡중학교앞(칠곡향교앞),9135,628
2019-03-01,칠곡청구타운건너,157,451
2019-03-01,칠곡청구타운앞,2771,142
2019-03-01,칠곡초등학교건너,1513,510
2019-03-01,칠곡초등학교앞,396,18
2019-03-01,칠곡한라타운건너,4211,141
2019-03-01,칠곡한라타운앞,30,552
2019-03-01,칠곡한신아파트건너,1776,292
2019-03-01,칠곡한신아파트앞1,12443,779
2019-03-01,칠곡한신아파트앞2,2312,339
2019-03-01,칠곡화성타운건너,3690,114
2019-03-01,칠곡화성타운앞1,1369,1347
2019-03-01,칠곡화성타운앞2,954,550
2019-03-01,칠성고가도로하단,719,90
2019-03-01,칠성꽃도매시장건너,1836,1306
2019-03-01,칠성꽃도매시장앞,1360,1453
2019-03-01,칠성시장(농협건너),158,283
2019-03-01,칠성시장(농협앞),1107,273
2019-03-01,칠성시장(양친회신협),378,133
2019-03-01,칠성시장(양친회신협)건너,34,33
2019-03-01,칠성시장(전자상가건너),5056,314
2019-03-01,칠성시장(전자상가앞),2017,847
2019-03-01,칠성시장건너,31009,12142
2019-03-01,칠성시장앞1,36610,11959
2019-03-01,칠성시장역(서문프라자건너),2535,5093
2019-03-01,칠성시장역(서문프라자앞),18765,1903
2019-03-01,칠성우방타운,88,238
2019-03-01,칡골마을건너,206,3
2019-03-01,칡골마을앞,4,4
2019-03-01,침산3동행정복지센터,11611,1020
2019-03-01,침산남영타운건너,2456,1461
2019-03-01,침산남영타운앞,4108,517
2019-03-01,침산네거리1,12440,1775
2019-03-01,침산네거리2,8053,2381
2019-03-01,침산동화타운건너,4130,158
2019-03-01,침산동화타운앞,400,705
2019-03-01,침산쌍용예가아파트앞,945,585
2019-03-01,침산중학교건너,2759,507
2019-03-01,침산중학교앞,6532,416
2019-03-01,침산초등학교건너,5580,1394
2019-03-01,침산초등학교앞,935,986
2019-03-01,침산초등학교후문,413,39
2019-03-01,침산코오롱하늘채건너,9152,1984
2019-03-01,침산코오롱하늘채앞,25897,4612
2019-03-01,침산화성파크드림건너,12322,2553
2019-03-01,침산화성파크드림앞,14045,2931
2019-03-01,캐슬골드파크(1102동),12847,3564
2019-03-01,캐슬골드파크(1504동),11208,2229
2019-03-01,캐슬골드파크4단지앞,13162,2077
2019-03-01,케이에스건너,218,52
2019-03-01,케이에스앞,259,19
2019-03-01,코스트코홀세일건너/복현화성타운앞,5951,4118
2019-03-01,코스트코홀세일앞/복현화성타운건너,35895,2247
2019-03-01,코오롱아파트,14029,2442
2019-03-01,퀸벨호텔건너,16206,2610
2019-03-01,퀸벨호텔앞,8042,6845
2019-03-01,퀸스로드건너,884,1039
2019-03-01,퀸스로드건너(동편),6495,1266
2019-03-01,퀸스로드앞,1625,474
2019-03-01,퀸스로드앞(동편),9996,2361
2019-03-01,큰고개1,4472,13761
2019-03-01,큰고개2,7286,3687
2019-03-01,큰고개오거리1,18148,930
2019-03-01,큰고개오거리2,3640,10129
2019-03-01,큰장네거리1,48330,8144
2019-03-01,큰장네거리2,36795,22104
2019-03-01,큰장네거리3,25324,5834
2019-03-01,큰장네거리4,20556,11808
2019-03-01,태성맨션건너,50,175
2019-03-01,태성맨션앞,2340,1414
2019-03-01,태왕그린힐즈건너,553,702
2019-03-01,태왕그린힐즈앞1,95,656
2019-03-01,태왕그린힐즈앞2,2972,53
2019-03-01,태왕메트로시티건너,7024,2682
2019-03-01,태왕메트로시티앞,3875,1987
2019-03-01,태왕아너스베스트앞,8418,620
2019-03-01,태왕아너스복현건너,3287,1213
2019-03-01,태왕아너스복현앞,7992,1706
2019-03-01,태전교회앞,536,133
2019-03-01,태전두성3차건너,4,0
2019-03-01,태전두성3차앞,416,37
2019-03-01,태전두성타운건너,4773,1519
2019-03-01,태전두성타운앞,2116,592
2019-03-01,태전삼거리1,9698,4856
2019-03-01,태전삼거리2,18067,5779
2019-03-01,태전삼성아파트,519,71
2019-03-01,태전역1,28887,8943
2019-03-01,태전역2,24682,4205
2019-03-01,태전우방타운1차,1,0
2019-03-01,태전우방타운3차아파트,404,56
2019-03-01,태전육교1,24,0
2019-03-01,태전육교2,172,204
2019-03-01,태전중석타운,771,293
2019-03-01,태전중앙시장건너,2309,1653
2019-03-01,태전중앙시장앞,4607,6257
2019-03-01,태전휴먼시아,706,69
2019-03-01,태평상가건너,4932,5520
2019-03-01,태평상가앞1,5798,5665
2019-03-01,태평상가앞2,284,337
2019-03-01,태현초등학교앞,7164,72
2019-03-01,탱리마을건너,907,0
2019-03-01,탱리마을앞,342,390
2019-03-01,터실마을,5,0
2019-03-01,텍스빌,8968,1104
2019-03-01,토지주택공사건너,4259,1502
2019-03-01,토지주택공사앞,12126,1001
2019-03-01,퇴계마을건너,1,1
2019-03-01,퇴계마을앞,156,0
2019-03-01,파계교,281,467
2019-03-01,파계사(종점),5804,336
2019-03-01,파계사입구건너,32,16
2019-03-01,파계사입구앞,40,15
2019-03-01,파군재삼거리1,1302,3050
2019-03-01,파군재삼거리2,3900,1555
2019-03-01,파동1차시장건너,1312,1277
2019-03-01,파동1차시장앞,9534,535
2019-03-01,파동우체국앞,885,703
2019-03-01,파동청구하이츠,6579,456
2019-03-01,파티마병원건너1,18198,15587
2019-03-01,파티마병원건너2,2717,2041
2019-03-01,팔거교,1,9
2019-03-01,팔거역1,2367,836
2019-03-01,팔거역2,2290,1231
2019-03-01,팔거역3,1433,1053
2019-03-01,팔거역4,3587,668
2019-03-01,팔공3차보성타운건너,1211,6
2019-03-01,팔공3차보성타운앞,144,248
2019-03-01,팔공3차보성타운후문,5123,190
2019-03-01,팔공보성아파트건너,864,458
2019-03-01,팔공보성아파트앞,8155,485
2019-03-01,팔공산IC입구,712,5618
2019-03-01,팔공산도림사추모공원,228,23
2019-03-01,팔공정보문화센터건너,6058,4566
2019-03-01,팔공정보문화센터앞,11848,1445
2019-03-01,팔공학생야영장앞,260,4
2019-03-01,팔공학생야영장입구건너,6,6
2019-03-01,팔공학생야영장입구앞,7,14
2019-03-01,팔공한마음주유소,7,31
2019-03-01,팔공한마음주유소건너,42,3
2019-03-01,팔달시장건너,30768,6005
2019-03-01,팔달시장앞,30030,10644
2019-03-01,팔달시장역,38443,11958
2019-03-01,팔달신시장,19804,4587
2019-03-01,팔달신시장2,6117,741
2019-03-01,팔달역1,7301,330
2019-03-01,팔달역2,480,9319
2019-03-01,팔달중학교건너,4894,326
2019-03-01,팔달중학교앞,3576,158
2019-03-01,팔달초등학교,1040,95
2019-03-01,팔레스호텔건너,24293,5301
2019-03-01,팔레스호텔앞1,4821,2217
2019-03-01,팔레스호텔앞2,1723,1225
2019-03-01,팔현마을,403,214
2019-03-01,평광3차아파트,4744,78
2019-03-01,평광3차아파트건너,3047,468
2019-03-01,평광마을회관,60,0
2019-03-01,평광종점,366,21
2019-03-01,평리1동행정복지센터건너,80,85
2019-03-01,평리1동행정복지센터앞,2511,147
2019-03-01,평리2동행정복지센터건너,8276,861
2019-03-01,평리2동행정복지센터앞,4762,2657
2019-03-01,평리3동행정복지센터건너,2472,238
2019-03-01,평리5동행정복지센터건너,85,419
2019-03-01,평리5동행정복지센터앞,662,481
2019-03-01,평리광명네거리,304,661
2019-03-01,평리광명맨션건너,2425,908
2019-03-01,평리광명맨션앞,733,209
2019-03-01,평리네거리1,11453,14157
2019-03-01,평리네거리2,16042,4275
2019-03-01,평리네거리3,506,660
2019-03-01,평리명성아파트건너,2899,1002
2019-03-01,평리명성아파트앞,1946,846
2019-03-01,평리중학교건너,1781,669
2019-03-01,평리중학교앞,2301,235
2019-03-01,평리청구타운건너,29548,7314
2019-03-01,평리청구타운앞,30178,8422
2019-03-01,평안,737,95
2019-03-01,평촌2리,3,3
2019-03-01,평촌리,29,1
2019-03-01,평화시장(닭똥집골목)건너,22019,5711
2019-03-01,평화시장(닭똥집골목)앞,49140,11574
2019-03-01,평화씨엠비건너,850,54
2019-03-01,평화씨엠비앞,260,267
2019-03-01,평화정공건너,116,718
2019-03-01,평화정공앞,797,60
2019-03-01,평화타운건너,16664,1589
2019-03-01,포산고등학교1,833,193
2019-03-01,포산고등학교2,297,199
2019-03-01,푸드웰건너,3377,54
2019-03-01,푸드웰앞,32,326
2019-03-01,푸르밀대구공장,91,2
2019-03-01,푸르밀대구공장건너,8,4
2019-03-01,풍국주정공업,1459,115
2019-03-01,하나리움앞,795,1827
2019-03-01,하나원전문장례식장,5,2
2019-03-01,하목정(종점),0,9
2019-03-01,하빈교삼거리2,3,4
2019-03-01,하빈농협건너,179,0
2019-03-01,하빈농협동곡지점1,24,20
2019-03-01,하빈농협동곡지점2,298,0
2019-03-01,하빈농협앞,3,14
2019-03-01,하빈농협입구,9,13
2019-03-01,하빈면사무소건너,250,0
2019-03-01,하빈면사무소앞,25,8
2019-03-01,하빈우체국건너,269,2
2019-03-01,하빈우체국앞,19,2
2019-03-01,하빈초등학교앞,234,0
2019-03-01,하산1리,818,3
2019-03-01,하산2리,169,0
2019-03-01,하산스무지(종점),196,5
2019-03-01,학남고등학교건너,1286,248
2019-03-01,학남고등학교앞,3047,498
2019-03-01,학남초등학교건너,68,774
2019-03-01,학남초등학교앞,1690,206
2019-03-01,학산공원1,1400,1698
2019-03-01,학산공원2,7688,1104
2019-03-01,학산아파트건너,70,4
2019-03-01,학산아파트앞,12,30
2019-03-01,학정청아람1,1062,288
2019-03-01,학정청아람2,2724,37
2019-03-01,학정청아람건너,7100,142
2019-03-01,학정청아람앞,366,605
2019-03-01,한가람타운앞,16808,3376
2019-03-01,한걸고정마을,122,1
2019-03-01,한걸마을건너,249,0
2019-03-01,한걸마을앞,27,148
2019-03-01,한국가스공사건너,529,206
2019-03-01,한국가스공사앞,208,186
2019-03-01,한국건강관리협회건너,1902,565
2019-03-01,한국건강관리협회앞,7597,571
2019-03-01,한국교육학술정보원앞,928,394
2019-03-01,한국국토정보공사건너,4366,6618
2019-03-01,한국국토정보공사앞,3164,1056
2019-03-01,한국농어촌공사건너,11114,5137
2019-03-01,한국농어촌공사앞,7988,808
2019-03-01,한국뇌연구원앞,141,27
2019-03-01,한국델파이건너,58,244
2019-03-01,한국델파이앞,932,217
2019-03-01,한국도로공사건너,88,518
2019-03-01,한국도로공사앞,5576,77
2019-03-01,한국로봇산업진흥원건너,3727,633
2019-03-01,한국로봇산업진흥원앞,3082,1341
2019-03-01,한국로봇산업진흥원후문건너,183,87
2019-03-01,한국로봇산업진흥원후문앞,396,396
2019-03-01,한국방송통신대학교건너,2478,764
2019-03-01,한국방송통신대학교앞,351,409
2019-03-01,한국부동산원앞,333,299
2019-03-01,한국부동산원앞2,2731,128
2019-03-01,한국산업단지공단앞,1207,114
2019-03-01,한국산업은행성서지점건너,374,857
2019-03-01,한국산업은행성서지점앞,3518,71
2019-03-01,한국산업인력공단건너,2857,69
2019-03-01,한국산업인력공단앞,81,300
2019-03-01,한국생산기술연구원건너,101,19
2019-03-01,한국생산기술연구원앞,33,23
2019-03-01,한국섬유개발연구원건너,3605,1780
2019-03-01,한국섬유개발연구원앞,3982,763
2019-03-01,한국지능정보사회진흥원,215,105
2019-03-01,한국클래드텍건너,449,12
2019-03-01,한국클래드텍앞,3,122
2019-03-01,한국타이어,157,1031
2019-03-01,한국타이어건너,373,62
2019-03-01,한국패션센터,3360,176
2019-03-01,한국폴리텍VI대구대학건너,19481,4836
2019-03-01,한국폴리텍VI대구대학앞,13837,7019
2019-03-01,한국폴리텍대학(영남융합기술캠퍼스),580,2688
2019-03-01,한국한의학연구원앞,43,203
2019-03-01,한국환경자원공사,80,57
2019-03-01,한국환경자원공사건너,38,20
2019-03-01,한도아파트앞,6913,119
2019-03-01,한라하우젠트,178,301
2019-03-01,한라하우젠트건너,1968,571
2019-03-01,한마음주유소건너,1684,330
2019-03-01,한마음주유소앞,1692,445
2019-03-01,한샘교회,4447,1653
2019-03-01,한샘교회건너,1804,1596
2019-03-01,한서기전건너,532,12
2019-03-01,한서기전앞,348,15
2019-03-01,한양공작맨션건너,0,107
2019-03-01,한양공작맨션앞,456,13
2019-03-01,한양산호아파트건너,1861,108
2019-03-01,한양산호아파트앞,245,4
