년월,정류소명,승차,하차
2015-01-01,강동중·고등학교,2,106
2015-01-01,강동중·고등학교건너,3252,10
2015-01-01,강변동서마을건너,4415,160
2015-01-01,강변동서마을앞,2238,991
2015-01-01,강북경찰서건너,1155,641
2015-01-01,강북경찰서앞,1473,334
2015-01-01,강북중학교건너,64,812
2015-01-01,강북중학교앞,6673,19
2015-01-01,강산아파트건너,3421,6523
2015-01-01,강산아파트앞,3848,745
2015-01-01,강정(종점),11,0
2015-01-01,강정보(디아크문화관)건너,43,9
2015-01-01,강정보(디아크문화관)입구,180,2
2015-01-01,강창교1,2826,154
2015-01-01,강창교2,146,525
2015-01-01,강창역(1번출구),4073,405
2015-01-01,강창역(2번출구),16329,702
2015-01-01,강창하이츠,5612,409
2015-01-01,거동교1,406,293
2015-01-01,거동교2,448,330
2015-01-01,건들바위건너,823,620
2015-01-01,건들바위앞,474,1225
2015-01-01,건영아파트건너,10172,5736
2015-01-01,건영캐스빌건너,8716,1103
2015-01-01,건영캐스빌앞,629,787
2015-01-01,검단119안전센터(엑스코),41,52
2015-01-01,검단동대구축협앞,4118,20
2015-01-01,검단동주민센터1,485,12
2015-01-01,검단동주민센터2,0,89
2015-01-01,검단동주민센터건너,8033,58
2015-01-01,검단동주민센터앞,46,300
2015-01-01,검단상가아파트건너,122,15
2015-01-01,검단상가아파트앞,310,40
2015-01-01,검단유성아파트(서편),6823,1129
2015-01-01,검단유성아파트건너,4458,940
2015-01-01,검단유성아파트앞,12590,3242
2015-01-01,경기장네거리1,3273,923
2015-01-01,경기장네거리2,2504,272
2015-01-01,경대교2,3208,564
2015-01-01,경대교건너,612,132
2015-01-01,경대교앞,162,757
2015-01-01,경대사대부설고등학교앞,14939,7272
2015-01-01,경대아파트건너,18416,1712
2015-01-01,경대아파트앞,5098,1556
2015-01-01,경덕여고,530,217
2015-01-01,경동산업앞,82,0
2015-01-01,경명여고건너,1937,404
2015-01-01,경명여고앞,1759,1045
2015-01-01,경북고교종점,172,86
2015-01-01,경북고등학교건너,9078,2492
2015-01-01,경북고등학교앞,12979,1072
2015-01-01,경북고등학교종점건너,61,4
2015-01-01,경북공고건너,5283,3346
2015-01-01,경북공고앞,6526,3183
2015-01-01,경북공무원교육원1,221,298
2015-01-01,경북공무원교육원2,8,9
2015-01-01,경북교통,3909,3658
2015-01-01,경북교통앞,2316,1356
2015-01-01,경북기계공고건너,6913,2927
2015-01-01,경북기계공고앞,6070,3506
2015-01-01,경북농업기술원건너,35,216
2015-01-01,경북농업기술원앞,151,8
2015-01-01,경북대체육센터건너,6787,603
2015-01-01,경북대체육센터앞,2859,3837
2015-01-01,경북대학교병원건너,17374,6987
2015-01-01,경북대학교병원앞,29125,6390
2015-01-01,경북대학교북문건너,53607,1536
2015-01-01,경북대학교북문앞,23856,4921
2015-01-01,경북대학교서문건너,6471,969
2015-01-01,경북대학교서문앞,2189,655
2015-01-01,경북대학교정문건너,6710,2159
2015-01-01,경북대학교정문앞,16789,3959
2015-01-01,경북대학교치과병원,16487,6618
2015-01-01,경북아파트건너(고산동),14293,2845
2015-01-01,경북아파트건너(신천동),6118,9673
2015-01-01,경북아파트앞(고산동),9025,3535
2015-01-01,경북아파트앞(신천동),4035,2600
2015-01-01,경북여상건너,9041,6293
2015-01-01,경북여상앞,8005,2141
2015-01-01,경북크랑크,1243,25
2015-01-01,경상감영공원건너,85379,14366
2015-01-01,경상감영공원앞,63453,41293
2015-01-01,경상북도농업인회관,80,19
2015-01-01,경상여자고등학교건너,2853,315
2015-01-01,경상여자고등학교앞,5417,4048
2015-01-01,경서중학교건너,189,347
2015-01-01,경서중학교앞,2858,104
2015-01-01,경신고등학교건너,38421,4882
2015-01-01,경신고등학교앞,27304,8554
2015-01-01,경운초등학교건너,1656,639
2015-01-01,경운초등학교앞,3946,4529
2015-01-01,경원고등학교건너,418,43
2015-01-01,경원고등학교앞,1141,243
2015-01-01,경일여자중학교건너,10273,1163
2015-01-01,경일여자중학교앞,2983,854
2015-01-01,경주최씨종가(종점),402,5
2015-01-01,경주최씨종가1,0,1
2015-01-01,경주최씨종가2,3,0
2015-01-01,경진테크빌앞,599,957
2015-01-01,경창산업,873,48
2015-01-01,경희강재건너,666,473
2015-01-01,경희강재앞,2630,52
2015-01-01,계명대대명캠퍼스후문건너,1388,379
2015-01-01,계명대역(1번출구),1249,948
2015-01-01,계명대역(2번출구),4514,3315
2015-01-01,계명대학교대명캠퍼스건너,10271,3881
2015-01-01,계명대학교대명캠퍼스앞,12093,3909
2015-01-01,계명대학교대명캠퍼스후문앞,1332,454
2015-01-01,계명대학교동문건너1,4727,734
2015-01-01,계명대학교동문건너2,15510,5998
2015-01-01,계명대학교동문앞,13650,4056
2015-01-01,계명대학교정문건너,14488,1087
2015-01-01,계명대학교정문앞,2995,1480
2015-01-01,계명문화대학건너,4266,635
2015-01-01,계명문화대학앞,5580,9159
2015-01-01,고모동입구,1751,1276
2015-01-01,고모역건너,414,79
2015-01-01,고모역앞,132,12
2015-01-01,고봉리,30,1
2015-01-01,고산2동주민센터건너,8770,2343
2015-01-01,고산2동주민센터앞,16555,622
2015-01-01,고산골입구,4754,544
2015-01-01,고산농협창고건너,582,130
2015-01-01,고산농협창고앞,333,2389
2015-01-01,고산도서관,13734,5643
2015-01-01,고산정수사업소건너,1728,460
2015-01-01,고성아파트(서편),8517,2117
2015-01-01,고성아파트건너,1844,92
2015-01-01,고성아파트건너(서편),4678,3504
2015-01-01,고성아파트앞,1340,355
2015-01-01,고성지구대1,1306,389
2015-01-01,고성지구대2,2032,5857
2015-01-01,골안골,60,47
2015-01-01,골안골지하보도앞,7,126
2015-01-01,공고네거리1,21491,8161
2015-01-01,공고네거리2,7883,2564
2015-01-01,공군기지관사입구,2,11
2015-01-01,공단역1,2470,10323
2015-01-01,공단역2,17368,6903
2015-01-01,공단하수처리장건너,15,288
2015-01-01,공단하수처리장앞,58,28
2015-01-01,공산댐건너,1144,56
2015-01-01,공산댐앞,53,76
2015-01-01,공산동행정복지센터건너,924,229
2015-01-01,공산동행정복지센터앞,3908,176
2015-01-01,공산초등학교건너,146,80
2015-01-01,공산초등학교앞,1799,43
2015-01-01,공산파출소,68,57
2015-01-01,공항시장건너,8934,645
2015-01-01,공항시장앞,3671,1329
2015-01-01,곽병원건너,32364,18094
2015-01-01,곽병원앞1,19507,6102
2015-01-01,곽병원앞2,7982,2651
2015-01-01,관리공단,470,96
2015-01-01,관음공영주차장앞,920,7
2015-01-01,관음농협앞,104,21
2015-01-01,관음동주민센터건너,119,27
2015-01-01,관음동주민센터앞,1089,16
2015-01-01,관음변전소1,4142,98
2015-01-01,관음변전소2,24,265
2015-01-01,관음변전소3,59,0
2015-01-01,관음변전소4,650,32
2015-01-01,관음어린이집,147,34
2015-01-01,관음중학교(북편),748,12
2015-01-01,광명은하아파트건너,5076,3991
2015-01-01,광명은하아파트앞,12165,786
2015-01-01,광명프레지던트아파트건너,9020,4474
2015-01-01,광장타운건너,13109,3912
2015-01-01,광장타운앞,13419,2878
2015-01-01,교대부설초등학교건너,2972,177
2015-01-01,교대부설초등학교앞,286,872
2015-01-01,교동시장앞,3389,1079
2015-01-01,교동초등학교건너,243,45
2015-01-01,교동초등학교앞,98,152
2015-01-01,교통연수원,10163,598
2015-01-01,교통연수원건너,5689,2310
2015-01-01,교항2리마을입구,0,54
2015-01-01,교항2리회관,3779,8
2015-01-01,교항리건너,8,9
2015-01-01,교항리마을입구건너,49,0
2015-01-01,교항리앞,338,271
2015-01-01,구)달성군청건너,9153,2874
2015-01-01,구)달성군청앞,20886,14001
2015-01-01,구)대영학원건너,13081,2292
2015-01-01,구)대영학원앞,12241,7704
2015-01-01,구)화원IC,0,1
2015-01-01,구)효목2동행정복지센터건너,12768,1075
2015-01-01,구)효목2동행정복지센터앞,4269,1425
2015-01-01,구.남부정류장건너1,10101,8603
2015-01-01,구.남부정류장건너2,6463,3075
2015-01-01,구.남부정류장앞1,18449,3578
2015-01-01,구.남부정류장앞2,2563,1346
2015-01-01,구.동부정류장(남편),6055,1345
2015-01-01,구.동부정류장(메트로팔레스),9638,3704
2015-01-01,구.동부정류장건너,13454,1306
2015-01-01,구.동부정류장앞,7139,2915
2015-01-01,구둔산,655,2
2015-01-01,구룡촌건너,0,2
2015-01-01,구병원건너,574,3878
2015-01-01,구병원앞,24699,4591
2015-01-01,구삼폭포건너,1,8
2015-01-01,구암가구골목1,8066,249
2015-01-01,구암가구골목2,1151,212
2015-01-01,구암교1,3417,2239
2015-01-01,구암교2,722,539
2015-01-01,구암동1,370,40
2015-01-01,구암동2,90,224
2015-01-01,구암역(운전면허시험장)1,1391,160
2015-01-01,구암역(운전면허시험장)2,1363,535
2015-01-01,구암초등학교건너,1235,256
2015-01-01,구암초등학교앞,3887,73
2015-01-01,구지농공단지2,106,1
2015-01-01,구지면사무소건너,403,286
2015-01-01,구지면사무소앞,1854,217
2015-01-01,구지청아람건너,4635,112
2015-01-01,구지청아람앞,643,261
2015-01-01,국립대구과학관정문건너,54,8
2015-01-01,국립대구과학관정문앞,124,8
2015-01-01,국립대구박물관건너,9678,914
2015-01-01,국립대구박물관앞,5976,2812
2015-01-01,국민건강보험공단건너,20714,1531
2015-01-01,국민건강보험공단앞,8456,7255
2015-01-01,국민은행3공단지점건너,4666,1023
2015-01-01,국민은행3공단지점앞,2669,669
2015-01-01,국우동현대아파트건너,513,28
2015-01-01,국우동현대아파트앞,2974,358
2015-01-01,국채보상운동기념공원,5487,4291
2015-01-01,굿모닝병원건너,8385,3789
2015-01-01,굿모닝병원앞,12841,2914
2015-01-01,궁전아파트건너,28,168
2015-01-01,궁전아파트앞,1748,48
2015-01-01,귀남지휴게소1,16,9
2015-01-01,귀남지휴게소2,2,1
2015-01-01,그랜드호텔건너,26858,15732
2015-01-01,그랜드호텔앞,45438,6384
2015-01-01,그린빌4단지,35,370
2015-01-01,그린빌4단지건너,727,11
2015-01-01,그린빌4단지앞,113,81
2015-01-01,근로복지공단대구병원건너,2355,103
2015-01-01,근로복지공단대구병원앞,3516,302
2015-01-01,근린공원축구장건너,15,109
2015-01-01,근린공원축구장앞,1372,24
2015-01-01,금강동,347,4
2015-01-01,금계초등학교(교항리),226,131
2015-01-01,금복주건너,2385,218
2015-01-01,금복주앞,1471,448
2015-01-01,금봉네거리1,7594,654
2015-01-01,금봉네거리2,4067,499
2015-01-01,금사리하이빌APT건너,1070,119
2015-01-01,금사리하이빌APT앞,398,159
2015-01-01,금융감독원건너,715,2235
2015-01-01,금포초등학교,1234,184
2015-01-01,금포초등학교건너,223,316
2015-01-01,금호1,0,89
2015-01-01,금호2,151,14
2015-01-01,금호기전,12,50
2015-01-01,금호천년나무1단지동편건너,1,167
2015-01-01,금호화물자동차공영차고지,1,0
2015-01-01,기곡(종점),90,1
2015-01-01,기곡리1,3,0
2015-01-01,기곡리2,30,0
2015-01-01,기독교방송국건너,4962,1598
2015-01-01,기독교방송국앞,3293,1005
2015-01-01,기업은행대곡지점건너,76,1032
2015-01-01,기업은행대곡지점앞,17704,378
2015-01-01,기업은행죽전동지점건너,4005,594
2015-01-01,기업은행죽전동지점앞,2202,413
2015-01-01,김흥1리건너,82,0
2015-01-01,김흥1리앞,49,14
2015-01-01,김흥2리앞,5,0
2015-01-01,김흥리마을입구,101,0
2015-01-01,남구청건너2,5688,5093
2015-01-01,남구청네거리1,5525,1678
2015-01-01,남구청네거리2,318,144
2015-01-01,남대구IC1,13380,925
2015-01-01,남대구IC2,4888,522
2015-01-01,남명삼거리1,1097,104
2015-01-01,남명삼거리2,1493,535
2015-01-01,남문시장건너1,857,48
2015-01-01,남문시장건너2,9755,14283
2015-01-01,남문시장앞,20292,8013
2015-01-01,남문아파트앞,483,239
2015-01-01,남부경찰서건너,7024,1724
2015-01-01,남부경찰서앞,8598,5758
2015-01-01,남부교육지원청건너,5803,859
2015-01-01,남부교육지원청앞,3709,1223
2015-01-01,남부도서관앞,99,399
2015-01-01,남부자동차종합시장건너,3075,473
2015-01-01,남부자동차종합시장앞,959,419
2015-01-01,남부초등학교건너,1046,25
2015-01-01,남부초등학교앞,217,198
2015-01-01,남부초등학교앞2,3885,542
2015-01-01,남산2동주민센터건너,89,190
2015-01-01,남산2동주민센터앞,616,54
2015-01-01,남산고등학교건너,428,42
2015-01-01,남산역(프린스호텔건너),7148,2679
2015-01-01,남산역건너(프린스호텔앞),17041,5304
2015-01-01,남산주유소건너,1201,783
2015-01-01,남산주유소앞,1348,140
2015-01-01,남산초등학교건너,11870,1509
2015-01-01,남산초등학교앞,10812,5677
2015-01-01,남산휴먼시아앞,1079,288
2015-01-01,내2리새마을회관건너,65,0
2015-01-01,내2리새마을회관앞,4,0
2015-01-01,내당1동우체국건너,1752,184
2015-01-01,내당1동우체국앞,1993,303
2015-01-01,내당광명아파트,2274,2096
2015-01-01,내당삼익맨션건너,23715,5933
2015-01-01,내당삼익맨션앞,11208,14629
2015-01-01,내당코오롱아파트건너,5651,9752
2015-01-01,내당코오롱아파트앞,4181,744
2015-01-01,내동,676,16
2015-01-01,내동건너,7,117
2015-01-01,내리1,10,4
2015-01-01,내일교회건너,122,18
2015-01-01,내일교회앞,747,26
2015-01-01,냉천2리,0,1
2015-01-01,냉천리1,1704,27
2015-01-01,냉천리2,21,191
2015-01-01,노곡동,4012,21
2015-01-01,노변중학교,781,58
2015-01-01,노변중학교건너,1124,42
2015-01-01,노변청구타운건너,148,56
2015-01-01,노변청구타운앞,211,42
2015-01-01,노원119안전센터건너,5743,2192
2015-01-01,노원119안전센터앞,1998,483
2015-01-01,노원네거리(공단세차장건너),498,340
2015-01-01,노원네거리(공단세차장앞),5009,106
2015-01-01,노원네거리(대구은행건너),690,114
2015-01-01,노원네거리(대구은행앞),4492,413
2015-01-01,노원네거리1,4073,597
2015-01-01,노원네거리2,7336,426
2015-01-01,노원동화타운건너,452,287
2015-01-01,노원동화타운앞,3052,484
2015-01-01,녹동서원앞,0,1
2015-01-01,녹원맨션1,2904,1003
2015-01-01,녹원맨션2,8480,475
2015-01-01,논공삼거리1,1212,7
2015-01-01,논공삼거리2,210,218
2015-01-01,논공읍사무소,833,166
2015-01-01,논공읍사무소건너1,3432,112
2015-01-01,논공읍사무소건너2,198,81
2015-01-01,농산물도매시장건너,28,1
2015-01-01,농산물도매시장앞,1300,56
2015-01-01,농수산물도매시장건너,2812,1073
2015-01-01,농수산물도매시장앞,7485,3793
2015-01-01,농촌진흥원입구,76,128
2015-01-01,농협동촌지점,326,117
2015-01-01,농협방촌지점,1912,71
2015-01-01,농협중앙회건너,17143,6187
2015-01-01,농협중앙회앞,42165,27161
2015-01-01,농협중앙회중동지점건너,1328,62
2015-01-01,농협중앙회중동지점앞,674,478
2015-01-01,농협하나로마트건너,23,250
2015-01-01,능골1,82,908
2015-01-01,능골건너,2214,36
2015-01-01,능성동(종점)1,18,0
2015-01-01,능성동(종점)2,290,7
2015-01-01,능성동예비군훈련장,0,3
2015-01-01,능성동입구건너,461,0
2015-01-01,능성동입구앞,5,20
2015-01-01,다리골,10,0
2015-01-01,다사고등학교건너,6631,3412
2015-01-01,다사고등학교앞,349,978
2015-01-01,다사농협주유소건너,53,550
2015-01-01,다사농협주유소앞,6444,180
2015-01-01,다사역(4번출구),24,0
2015-01-01,다사읍사무소건너,5678,295
2015-01-01,다사읍사무소서재출장소건너,242,0
2015-01-01,다사읍사무소서재출장소앞,50,187
2015-01-01,다사읍사무소앞,6,82
2015-01-01,다사주공아파트건너,90,0
2015-01-01,다사주공아파트앞,2,114
2015-01-01,다사체육공원건너,15,0
2015-01-01,다사체육공원앞,17,0
2015-01-01,다사초등학교건너,41,0
2015-01-01,다사초등학교앞,2,81
2015-01-01,단산리(종점),5035,2458
2015-01-01,달구벌종합복지관건너,582,164
2015-01-01,달구벌종합복지관앞,385,94
2015-01-01,달서공고건너,74,91
2015-01-01,달서공고앞,14,28
2015-01-01,달서교회건너,17299,2813
2015-01-01,달서교회앞,14346,7950
2015-01-01,달서구새마을회건너,2218,111
2015-01-01,달서구새마을회앞,138,135
2015-01-01,달서구청건너,13430,2425
2015-01-01,달서구청앞,5718,1853
2015-01-01,달서종합시장건너,1218,212
2015-01-01,달서종합시장앞,816,102
2015-01-01,달서중고등학교,35,28
2015-01-01,달서중고등학교건너,155,0
2015-01-01,달서천하수종말처리장건너,65,0
2015-01-01,달서초교,1466,20
2015-01-01,달성2차공단관리청사,48,14
2015-01-01,달성2차산업단지출장소앞,1,5
2015-01-01,달성경찰서,1806,405
2015-01-01,달성경찰서건너,2123,73
2015-01-01,달성공원건너,13683,1962
2015-01-01,달성공원앞,15575,14499
2015-01-01,달성군민운동장건너,832,51
2015-01-01,달성군민운동장앞,796,143
2015-01-01,달성군선거관리위원회건너,57,82
2015-01-01,달성군선거관리위원회앞,27,844
2015-01-01,달성군청건너,415,172
2015-01-01,달성군청앞,2512,131
2015-01-01,달성기와건너,157,92
2015-01-01,달성기와앞,616,48
2015-01-01,달성도서관건너,0,1
2015-01-01,달성도서관입구,3,0
2015-01-01,달성문화원건너,5,0
2015-01-01,달성문화원앞,10,3
2015-01-01,달성산업단지건너,165,53
2015-01-01,달성산업단지관리공단1,0,3
2015-01-01,달성산업단지관리공단2,14,1
2015-01-01,달성소방서건너,33,77
2015-01-01,달성소방서앞,226,169
2015-01-01,달성스포츠파크건너,2,14
2015-01-01,달성스포츠파크앞,3,0
2015-01-01,달성예비군훈련장건너,841,45
2015-01-01,달성예비군훈련장앞,375,122
2015-01-01,달성우체국건너,489,363
2015-01-01,달성우체국앞,3834,157
2015-01-01,달성중학교건너,4409,422
2015-01-01,달성중학교앞,14794,3488
2015-01-01,달성초등학교건너,3794,1208
2015-01-01,달성초등학교앞,1378,294
2015-01-01,달성취수장건너,14,90
2015-01-01,달성취수장앞,123,16
2015-01-01,달창저수지,173,0
2015-01-01,달천리(시내방향),150,1
2015-01-01,달천리(시외방향),98,1
2015-01-01,담안마을1,1,13
2015-01-01,담안마을2,216,1
2015-01-01,담티고개1,182,251
2015-01-01,담티고개2,830,569
2015-01-01,당동마을건너,209,0
2015-01-01,당동마을앞,2,6
2015-01-01,당정마을입구,19,6
2015-01-01,당정마을입구건너,57,1
2015-01-01,대1리용흥지건너,130,2
2015-01-01,대1리용흥지앞,19,12
2015-01-01,대곡강산타운,19383,494
2015-01-01,대곡강산타운건너,2901,592
2015-01-01,대곡사계절타운건너,14869,419
2015-01-01,대곡사계절타운앞,3926,1247
2015-01-01,대곡역(1번출구),33960,1113
2015-01-01,대곡역(2번출구),23850,30618
2015-01-01,대곡역(한라하우젠트건너),13794,1051
2015-01-01,대곡역(한라하우젠트앞),4277,9581
2015-01-01,대곡역그린빌,5587,6433
2015-01-01,대곡주공1단지앞,3875,1241
2015-01-01,대곡주공2단지앞,15708,357
2015-01-01,대곡주공6단지앞,2576,273
2015-01-01,대곡주공7단지앞,11750,602
2015-01-01,대곡주공8단지건너,3352,783
2015-01-01,대곡주공8단지앞,19298,1299
2015-01-01,대곡중학교건너,3470,448
2015-01-01,대곡중학교앞,1806,483
2015-01-01,대공원역(1번출구),1536,3365
2015-01-01,대공원역(5번출구),2773,383
2015-01-01,대구가톨릭대학병원건너,17068,2323
2015-01-01,대구가톨릭대학병원앞,14700,1547
2015-01-01,대구경북과학기술원,156,5
2015-01-01,대구경북과학기술원기숙사,173,15
2015-01-01,대구경북지방병무청,84,311
2015-01-01,대구고등학교건너,33801,9371
2015-01-01,대구고등학교앞,9548,4107
2015-01-01,대구고용노동청건너,12870,1891
2015-01-01,대구고용노동청앞,3399,842
2015-01-01,대구공업대학1,8735,1846
2015-01-01,대구공업대학2,2464,2070
2015-01-01,대구공업대학건너,4578,2007
2015-01-01,대구공업대학앞,4192,1722
2015-01-01,대구과학고등학교건너,8144,4215
2015-01-01,대구과학고등학교앞,13709,1387
2015-01-01,대구과학대학1,17064,9068
2015-01-01,대구과학대학2,44261,3935
2015-01-01,대구과학대학건너,1013,91
2015-01-01,대구과학대학앞,295,177
2015-01-01,대구광역시교육연수원건너,11690,842
2015-01-01,대구광역시교육연수원앞,4322,2302
2015-01-01,대구광역시청건너,1276,567
2015-01-01,대구광역시청앞,230,439
2015-01-01,대구교도소건너,6362,4215
2015-01-01,대구교도소앞,19659,2766
2015-01-01,대구교육대건너,216,2600
2015-01-01,대구교육대앞,14737,2419
2015-01-01,대구교통방송건너,4069,4613
2015-01-01,대구교통방송앞,13010,1123
2015-01-01,대구국제공항건너,18040,8199
2015-01-01,대구국제공항앞,19763,4807
2015-01-01,대구글로벌교육센터건너,3884,9446
2015-01-01,대구글로벌교육센터앞,2966,485
2015-01-01,대구농업마이스터고건너,18639,1577
2015-01-01,대구농업마이스터고앞,6107,7940
2015-01-01,대구농업마이스터고후문건너,1783,455
2015-01-01,대구농업마이스터고후문앞,824,116
2015-01-01,대구도시공사앞,11676,1862
2015-01-01,대구동부고용복지플러스센터,8388,3717
2015-01-01,대구동촌유치원,853,146
2015-01-01,대구디지털산업진흥원건너,16015,4242
2015-01-01,대구디지털산업진흥원앞,11191,2587
2015-01-01,대구맨션건너,1853,308
2015-01-01,대구맨션앞,3451,609
2015-01-01,대구문화방송건너,11925,4113
2015-01-01,대구문화방송앞,12706,2318
2015-01-01,대구미술관건너,378,21
2015-01-01,대구미술관앞,433,31
2015-01-01,대구병원건너,20674,1234
2015-01-01,대구병원앞,10838,5069
2015-01-01,대구보건고등학교건너,10134,5975
2015-01-01,대구보건고등학교앞,7917,1500
2015-01-01,대구보건대학3,10138,6732
2015-01-01,대구보건대학4,16549,3475
2015-01-01,대구보건대학건너1,1142,55
2015-01-01,대구보건대학건너2,9655,383
2015-01-01,대구보건대학앞1,196,165
2015-01-01,대구보건대학앞2,751,458
2015-01-01,대구보훈요양원건너,0,2
2015-01-01,대구보훈요양원앞,127,0
2015-01-01,대구비지니스센터건너,2925,326
2015-01-01,대구비지니스센터앞,3664,162
2015-01-01,대구사격장,10,0
2015-01-01,대구삼성창조캠퍼스1,1127,112
2015-01-01,대구삼성창조캠퍼스2,286,474
2015-01-01,대구선방촌공원,822,18
2015-01-01,대구소방본부건너,411,136
2015-01-01,대구소방본부앞,1260,2164
2015-01-01,대구스타디움건너,1548,379
2015-01-01,대구스타디움앞,2619,469
2015-01-01,대구시교육청건너,902,319
2015-01-01,대구시교육청앞,1407,3289
2015-01-01,대구시설공단건너,14268,2513
2015-01-01,대구시설공단앞,8314,13747
2015-01-01,대구시설관리사업소,5,105
2015-01-01,대구시지노인전문병원건너,276,69
2015-01-01,대구시지노인전문병원앞,439,1282
2015-01-01,대구신문사,111,520
2015-01-01,대구애견훈련학교건너,191,2
2015-01-01,대구애견훈련학교앞,5,2
2015-01-01,대구역,636,256
2015-01-01,대구역건너,29298,5561
2015-01-01,대구역꽃시장,440,633
2015-01-01,대구역북편네거리1,29541,3746
2015-01-01,대구역북편네거리2,11039,10621
2015-01-01,대구역센트럴자이,897,91
2015-01-01,대구역앞,30139,7819
2015-01-01,대구예담학교,159,22
2015-01-01,대구우편집중국(동편),1,20
2015-01-01,대구우편집중국앞,1882,1112
2015-01-01,대구은행3공단지점앞,5073,489
2015-01-01,대구은행북비산지점건너1,10352,1742
2015-01-01,대구은행북비산지점건너2,1183,723
2015-01-01,대구은행북비산지점앞,30777,4408
2015-01-01,대구은행산격지점앞,476,192
2015-01-01,대구은행역(1번출구),26727,5789
2015-01-01,대구은행역(2번출구),28029,4888
2015-01-01,대구은행제2본점앞,11696,2312
2015-01-01,대구은행칠곡지점건너,6939,1901
2015-01-01,대구은행칠곡지점앞,20714,5284
2015-01-01,대구은행평리동지점건너,3021,1304
2015-01-01,대구은행평리동지점앞,5163,1812
2015-01-01,대구의료원건너,5389,779
2015-01-01,대구의료원라파엘웰빙센터,1574,85
2015-01-01,대구의료원라파엘웰빙센터건너,257,903
2015-01-01,대구의료원앞,3313,807
2015-01-01,대구일마이스터고교건너,2257,712
2015-01-01,대구일마이스터고교앞,5312,463
2015-01-01,대구전자공고남편,152,195
2015-01-01,대구전자공업고등학교1,7065,361
2015-01-01,대구전자공업고등학교2,784,2223
2015-01-01,대구제일고등학교건너,24667,5466
2015-01-01,대구제일고등학교앞,26107,16832
2015-01-01,대구중앙중고등학교건너,21921,2580
