년월,정류소명,승차,하차
2018-01-01,갓골건너,214,0
2018-01-01,갓골앞,0,13
2018-01-01,갓바위,12231,91
2018-01-01,강남약국건너,44699,9568
2018-01-01,강남약국앞1,25884,7472
2018-01-01,강남약국앞2,8082,932
2018-01-01,강동중·고등학교,3,139
2018-01-01,강동중·고등학교건너,3382,12
2018-01-01,강변동서마을건너,4836,229
2018-01-01,강변동서마을앞,3669,1442
2018-01-01,강북경찰서건너,633,1199
2018-01-01,강북경찰서앞,2255,338
2018-01-01,강북중학교건너,11,670
2018-01-01,강북중학교앞,6426,17
2018-01-01,강산아파트건너,4037,8445
2018-01-01,강산아파트앞,4743,1021
2018-01-01,강정(종점),39,6
2018-01-01,강정보(디아크문화관)건너,0,9
2018-01-01,강정보(디아크문화관)입구,316,6
2018-01-01,강창교1,3191,287
2018-01-01,강창교2,127,978
2018-01-01,강창역(1번출구),6140,1316
2018-01-01,강창역(2번출구),21870,733
2018-01-01,강창하이츠,8377,744
2018-01-01,거동교1,924,1112
2018-01-01,거동교2,1841,460
2018-01-01,건들바위건너,790,636
2018-01-01,건들바위앞,349,800
2018-01-01,건영아파트건너,13845,6209
2018-01-01,건영캐스빌건너,10530,1496
2018-01-01,건영캐스빌앞,3937,1289
2018-01-01,검단119안전센터(엑스코),71,89
2018-01-01,검단동대구축협앞,5231,149
2018-01-01,검단동주민센터1,774,15
2018-01-01,검단동주민센터2,2,180
2018-01-01,검단동주민센터건너,9503,57
2018-01-01,검단동주민센터앞,66,710
2018-01-01,검단상가아파트건너,165,28
2018-01-01,검단상가아파트앞,439,114
2018-01-01,검단유성아파트(서편),7929,1716
2018-01-01,검단유성아파트건너,4782,1286
2018-01-01,검단유성아파트앞,16898,3502
2018-01-01,경기장네거리1,5740,1054
2018-01-01,경기장네거리2,3354,367
2018-01-01,경대교2,5639,675
2018-01-01,경대교건너,821,154
2018-01-01,경대교앞,102,1120
2018-01-01,경대사대부설고등학교앞,16357,8085
2018-01-01,경대아파트건너,24373,2666
2018-01-01,경대아파트앞,5166,2689
2018-01-01,경덕여고,1201,719
2018-01-01,경동산업앞,14,0
2018-01-01,경명여고건너,2201,543
2018-01-01,경명여고앞,2180,1294
2018-01-01,경북고등학교건너,9319,3053
2018-01-01,경북고등학교앞,12977,1233
2018-01-01,경북공고건너,3623,3422
2018-01-01,경북공고앞,5045,3927
2018-01-01,경북공무원교육원1,39,5
2018-01-01,경북공무원교육원2,0,6
2018-01-01,경북교통,2277,7155
2018-01-01,경북교통앞,3590,2336
2018-01-01,경북기계공고건너,7533,3745
2018-01-01,경북기계공고앞,6012,3996
2018-01-01,경북농업기술원건너,28,44
2018-01-01,경북농업기술원앞,15,7
2018-01-01,경북대체육센터건너,10107,677
2018-01-01,경북대체육센터앞,4100,5118
2018-01-01,경북대학교병원건너,15268,7785
2018-01-01,경북대학교병원앞,29550,5837
2018-01-01,경북대학교북문건너,58787,2768
2018-01-01,경북대학교북문앞,28014,6861
2018-01-01,경북대학교서문건너,6687,1207
2018-01-01,경북대학교서문앞,3192,1495
2018-01-01,경북대학교정문건너,7877,4083
2018-01-01,경북대학교정문앞,23729,5062
2018-01-01,경북대학교치과병원,16871,9007
2018-01-01,경북아파트건너(고산동),16233,3688
2018-01-01,경북아파트건너(신천동),4029,13153
2018-01-01,경북아파트앞(고산동),12344,4533
2018-01-01,경북아파트앞(신천동),3018,2431
2018-01-01,경북여상건너,9546,8578
2018-01-01,경북여상앞,12644,2225
2018-01-01,경북크랑크,2192,84
2018-01-01,경상감영공원건너,88385,13790
2018-01-01,경상감영공원앞,65789,41512
2018-01-01,경상북도농업인회관,4,2
2018-01-01,경상여자고등학교건너,3604,382
2018-01-01,경상여자고등학교앞,5462,4419
2018-01-01,경서중학교건너,2844,583
2018-01-01,경서중학교앞,8646,662
2018-01-01,경신고등학교건너,44259,7319
2018-01-01,경신고등학교앞,39708,9346
2018-01-01,경운초등학교건너,1320,683
2018-01-01,경운초등학교앞,3404,1326
2018-01-01,경원고등학교건너,842,121
2018-01-01,경원고등학교앞,1326,37
2018-01-01,경일여자중학교건너,13434,2422
2018-01-01,경일여자중학교앞,3341,2232
2018-01-01,경주최씨종가(종점),264,4
2018-01-01,경주최씨종가1,3,3
2018-01-01,경주최씨종가2,22,4
2018-01-01,경진초등학교건너,6221,5733
2018-01-01,경진초등학교앞,17697,1387
2018-01-01,경진테크빌앞,1357,1212
2018-01-01,경창산업,1650,222
2018-01-01,경희강재건너,991,653
2018-01-01,경희강재앞,3061,143
2018-01-01,계명대대명캠퍼스후문건너,2467,943
2018-01-01,계명대역(1번출구),1291,1796
2018-01-01,계명대역(2번출구),4722,3627
2018-01-01,계명대학교대명캠퍼스건너,10298,4155
2018-01-01,계명대학교대명캠퍼스앞,10759,7049
2018-01-01,계명대학교대명캠퍼스후문앞,2209,910
2018-01-01,계명대학교동문건너1,8463,843
2018-01-01,계명대학교동문건너2,32861,10919
2018-01-01,계명대학교동문앞,12446,5522
2018-01-01,계명대학교병원건너,557,420
2018-01-01,계명대학교정문건너,16459,1510
2018-01-01,계명대학교정문앞,3054,3226
2018-01-01,계명문화대학건너,9318,1286
2018-01-01,계명문화대학앞,6387,16509
2018-01-01,고래들공원건너,3,17
2018-01-01,고래들공원앞,22,0
2018-01-01,고모동입구,5838,3409
2018-01-01,고모역건너,371,95
2018-01-01,고모역앞,192,13
2018-01-01,고봉리,43,7
2018-01-01,고봉리2,1,0
2018-01-01,고산2동행정복지센터건너,10423,3211
2018-01-01,고산2동행정복지센터앞,17484,780
2018-01-01,고산골입구,4342,752
2018-01-01,고산농협창고건너,382,178
2018-01-01,고산농협창고앞,266,3208
2018-01-01,고산도서관,16385,6787
2018-01-01,고산정수사업소건너,2397,516
2018-01-01,고성아파트(서편),5960,3526
2018-01-01,고성아파트건너,1009,38
2018-01-01,고성아파트건너(서편),3713,2014
2018-01-01,고성아파트앞,126,169
2018-01-01,고성지구대1,628,471
2018-01-01,고성지구대2,1957,1977
2018-01-01,골안골,6,23
2018-01-01,골안골지하보도앞,2,71
2018-01-01,공고네거리1,22896,9563
2018-01-01,공고네거리2,8469,3045
2018-01-01,공군기지관사입구,13,41
2018-01-01,공단역1,13645,8299
2018-01-01,공단역2,18882,8248
2018-01-01,공단하수처리장건너,24,586
2018-01-01,공단하수처리장앞,175,51
2018-01-01,공산댐건너,1529,252
2018-01-01,공산댐앞,23,69
2018-01-01,공산동행정복지센터건너,746,599
2018-01-01,공산동행정복지센터앞,4848,173
2018-01-01,공산초등학교건너,205,116
2018-01-01,공산초등학교앞,1861,69
2018-01-01,공산파출소,44,75
2018-01-01,공항시장건너,11193,733
2018-01-01,공항시장앞,3648,2953
2018-01-01,과학마을청아람앞,10700,223
2018-01-01,곽병원건너,43686,22571
2018-01-01,곽병원앞1,22586,8946
2018-01-01,곽병원앞2,9095,3196
2018-01-01,관리공단,351,250
2018-01-01,관음공영주차장앞,1338,88
2018-01-01,관음농협앞,1189,111
2018-01-01,관음동행정복지센터건너,805,80
2018-01-01,관음동행정복지센터앞,1566,120
2018-01-01,관음변전소1,5224,224
2018-01-01,관음변전소2,14,427
2018-01-01,관음변전소3,810,164
2018-01-01,관음어린이집,787,116
2018-01-01,관음중학교(북편),1396,109
2018-01-01,광명프레지던트아파트건너,10239,5185
2018-01-01,광장타운건너,11537,3124
2018-01-01,광장타운앞,13346,2970
2018-01-01,교대부설초등학교건너,5375,407
2018-01-01,교대부설초등학교앞,228,1216
2018-01-01,교동시장앞,2699,1197
2018-01-01,교동초등학교건너,576,91
2018-01-01,교동초등학교앞,1651,258
2018-01-01,교통연수원,9348,545
2018-01-01,교통연수원건너,5081,2064
2018-01-01,교항2리마을입구,0,168
2018-01-01,교항2리회관,233,12
2018-01-01,교항리건너,1266,14
2018-01-01,교항리마을입구건너,3,0
2018-01-01,교항리앞,426,1160
2018-01-01,구)대영학원건너,13844,3467
2018-01-01,구)대영학원앞,15982,7704
2018-01-01,구)효목2동행정복지센터건너,12550,1000
2018-01-01,구)효목2동행정복지센터앞,5619,1629
2018-01-01,구.남부정류장건너1,9566,8073
2018-01-01,구.남부정류장건너2,9272,5169
2018-01-01,구.남부정류장앞1,22195,4419
2018-01-01,구.남부정류장앞2,3677,1696
2018-01-01,구.동부정류장(남편),3684,822
2018-01-01,구.동부정류장(메트로팔레스),11041,4175
2018-01-01,구.동부정류장건너,11057,1325
2018-01-01,구.동부정류장앞,6330,4360
2018-01-01,구둔산,622,2
2018-01-01,구라리,0,1
2018-01-01,구룡촌앞,42,0
2018-01-01,구병원건너,493,3580
2018-01-01,구병원앞,19445,4957
2018-01-01,구삼폭포건너,3,19
2018-01-01,구삼폭포앞,28,0
2018-01-01,구암가구골목1,1256,806
2018-01-01,구암가구골목2,595,231
2018-01-01,구암교1,3082,1247
2018-01-01,구암교2,1369,939
2018-01-01,구암동1,459,40
2018-01-01,구암동2,108,332
2018-01-01,구암역(운전면허시험장)1,3937,526
2018-01-01,구암역(운전면허시험장)2,2061,390
2018-01-01,구암초등학교건너,621,273
2018-01-01,구암초등학교앞,2224,155
2018-01-01,구지면사무소건너,322,432
2018-01-01,구지면사무소앞,1575,107
2018-01-01,국립대구과학관정문건너,913,110
2018-01-01,국립대구과학관정문앞,68,111
2018-01-01,국립대구박물관건너,9524,1357
2018-01-01,국립대구박물관앞,5638,3196
2018-01-01,국민건강보험공단건너,21816,2027
2018-01-01,국민건강보험공단앞,11404,7720
2018-01-01,국민연금네거리,6449,1582
2018-01-01,국민연금네거리1,3431,2718
2018-01-01,국민은행3공단지점건너,4006,858
2018-01-01,국민은행3공단지점앞,3208,703
2018-01-01,국우동현대아파트건너,696,43
2018-01-01,국우동현대아파트앞,3923,774
2018-01-01,국채보상운동기념공원,5380,4307
2018-01-01,굿모닝병원건너,10470,4735
2018-01-01,굿모닝병원앞,15865,3512
2018-01-01,궁전아파트건너,973,594
2018-01-01,궁전아파트앞,2924,687
2018-01-01,귀남지휴게소1,132,174
2018-01-01,귀남지휴게소2,1,0
2018-01-01,그랜드호텔건너,30575,12444
2018-01-01,그랜드호텔앞,35822,7763
2018-01-01,그린빌4단지,26,773
2018-01-01,그린빌4단지건너,677,55
2018-01-01,그린빌4단지앞,240,144
2018-01-01,근로복지공단대구병원건너,239,521
2018-01-01,근로복지공단대구병원앞,10260,685
2018-01-01,근린공원축구장건너,454,298
2018-01-01,근린공원축구장앞,2523,71
2018-01-01,금강동,269,11
2018-01-01,금계초등학교(교항리),359,122
2018-01-01,금계초등학교(교항리)건너,2536,24
2018-01-01,금복주건너,2732,592
2018-01-01,금복주앞,2483,720
2018-01-01,금봉네거리1,7728,1123
2018-01-01,금봉네거리2,3675,638
2018-01-01,금사리하이빌APT건너,1108,138
2018-01-01,금사리하이빌APT앞,366,221
2018-01-01,금융감독원건너,843,1780
2018-01-01,금포1교1,385,22
2018-01-01,금포1교2,9,8
2018-01-01,금포1교3,0,40
2018-01-01,금포교,150,25
2018-01-01,금포새터길1,377,0
2018-01-01,금포새터길2,1,56
2018-01-01,금포초등학교,2084,378
2018-01-01,금포초등학교건너,681,299
2018-01-01,금호1,2,165
2018-01-01,금호2,336,11
2018-01-01,금호기전,165,26
2018-01-01,금호서한이다음아파트건너,143,270
2018-01-01,금호서한이다음아파트앞,3635,33
2018-01-01,금호지구종점(시내방향),1092,267
2018-01-01,금호지구종점(종점방향),1211,12
2018-01-01,금호천년나무1단지건너,73,277
2018-01-01,금호천년나무1단지동편,4924,307
2018-01-01,금호천년나무1단지동편건너,422,1144
2018-01-01,금호천년나무1단지앞,753,79
2018-01-01,금호천년나무8단지앞,265,133
2018-01-01,금호화물자동차공영차고지,298,52
2018-01-01,기곡(종점),143,5
2018-01-01,기곡리1,21,1
2018-01-01,기곡리2,41,1
2018-01-01,기독교방송국건너,5472,2418
2018-01-01,기독교방송국앞,3901,1641
2018-01-01,기업은행대곡지점건너,181,2287
2018-01-01,기업은행대곡지점앞,27153,616
2018-01-01,기업은행죽전동지점건너,5917,1027
2018-01-01,기업은행죽전동지점앞,2138,877
2018-01-01,김흥1리건너,121,3
2018-01-01,김흥1리앞,57,8
2018-01-01,김흥2리앞,9,1
2018-01-01,김흥리마을입구,116,0
2018-01-01,나불지건너,254,75
2018-01-01,나불지앞,578,384
2018-01-01,남구종합스포츠타운건너,732,224
2018-01-01,남구종합스포츠타운앞,1460,135
2018-01-01,남구청건너1,1271,89
2018-01-01,남구청건너2,6079,6680
2018-01-01,남구청네거리1,6601,1841
2018-01-01,남구청네거리2,639,261
2018-01-01,남구청앞,245,510
2018-01-01,남대구IC1,15694,1193
2018-01-01,남대구IC2,6454,872
2018-01-01,남도버스1,932,42
2018-01-01,남도버스2,2235,281
2018-01-01,남명삼거리1,2209,217
2018-01-01,남명삼거리2,1087,402
2018-01-01,남문시장건너1,145,20
2018-01-01,남문시장건너2,9811,15390
2018-01-01,남문시장앞,20929,12186
2018-01-01,남문아파트앞,33,49
2018-01-01,남부경찰서앞,8621,5148
2018-01-01,남부교육지원청건너,5980,1013
2018-01-01,남부교육지원청앞,4340,1313
2018-01-01,남부도서관앞,930,695
2018-01-01,남부자동차종합시장건너,3825,687
2018-01-01,남부자동차종합시장앞,1303,570
2018-01-01,남부초등학교건너,1160,40
2018-01-01,남부초등학교앞,328,266
2018-01-01,남부초등학교앞2,3579,963
2018-01-01,남산2동주민센터건너,61,60
2018-01-01,남산2동주민센터앞,232,30
2018-01-01,남산고등학교건너,370,98
2018-01-01,남산고등학교앞,221,126
2018-01-01,남산역(프린스호텔건너),10977,2320
2018-01-01,남산역건너(프린스호텔앞),16200,6770
2018-01-01,남산주유소건너,2421,1530
2018-01-01,남산주유소앞,2950,312
2018-01-01,남산초등학교건너,12458,1550
2018-01-01,남산초등학교앞,8402,5809
2018-01-01,남해오네뜨2차앞,140,21
2018-01-01,내2리새마을회관건너,13,0
2018-01-01,내2리새마을회관앞,10,2
2018-01-01,내당1동우체국건너,2274,315
2018-01-01,내당1동우체국앞,2523,438
2018-01-01,내당광명아파트,3311,1982
2018-01-01,내당삼익맨션건너,24603,6202
2018-01-01,내당삼익맨션앞,11816,14287
2018-01-01,내당코오롱아파트건너,7400,11394
2018-01-01,내당코오롱아파트앞,5253,1149
2018-01-01,내동,403,17
2018-01-01,내동건너,9,113
2018-01-01,내리1,13,12
2018-01-01,내리2,2,1
2018-01-01,내일교회건너,250,63
2018-01-01,내일교회앞,698,44
2018-01-01,냉천2리,66,11
2018-01-01,냉천리1,1367,47
2018-01-01,냉천리2,23,198
2018-01-01,노곡교1,7,165
2018-01-01,노곡교2,504,19
2018-01-01,노곡동,25952,5689
2018-01-01,노변중학교,876,87
2018-01-01,노변중학교건너,1404,103
2018-01-01,노변청구타운건너,262,142
2018-01-01,노변청구타운앞,256,48
2018-01-01,노원119안전센터건너,4905,3909
2018-01-01,노원119안전센터앞,2387,600
2018-01-01,노원네거리(대구은행건너),613,134
2018-01-01,노원네거리(대구은행앞),4682,259
2018-01-01,노원네거리1(오봉새마을금고앞),3922,728
2018-01-01,노원네거리2(오봉새마을금고건너),7833,496
2018-01-01,노원네거리3(기업은행),4942,110
2018-01-01,노원네거리4(기업은행),390,630
2018-01-01,노원동화타운건너,300,423
2018-01-01,노원동화타운앞,2256,987
2018-01-01,노이3리1,148,10
2018-01-01,노이3리2,1,11
2018-01-01,녹동서원건너,158,8
2018-01-01,녹동서원앞,18,1
2018-01-01,녹원맨션1,5448,802
2018-01-01,녹원맨션2,5403,662
2018-01-01,논공삼거리1,1047,13
2018-01-01,논공삼거리2,417,447
2018-01-01,논공읍사무소,1064,156
2018-01-01,논공읍사무소건너1,2250,619
2018-01-01,논공읍사무소건너2,153,104
2018-01-01,농산물도매시장건너,611,257
2018-01-01,농산물도매시장앞,1978,227
2018-01-01,농수산물도매시장건너,1606,607
2018-01-01,농수산물도매시장앞,4496,4797
2018-01-01,농촌진흥원입구,25,53
2018-01-01,농협동촌지점,429,121
2018-01-01,농협방촌지점,1809,86
2018-01-01,농협중앙회건너,18121,7816
2018-01-01,농협중앙회앞,17959,19726
2018-01-01,농협중앙회중동지점건너,955,27
2018-01-01,농협중앙회중동지점앞,337,208
2018-01-01,농협하나로마트건너,39,508
2018-01-01,능성동(종점)1,24,1
2018-01-01,능성동(종점)2,213,9
2018-01-01,능성동예비군훈련장,0,7
2018-01-01,능성동예비군훈련장건너,144,0
2018-01-01,능성동입구건너,746,12
2018-01-01,능성동입구앞,1,66
2018-01-01,다리골,9,0
2018-01-01,다사고등학교건너,5913,4883
2018-01-01,다사고등학교앞,311,2091
2018-01-01,다사농협세천지점건너,1964,283
2018-01-01,다사농협세천지점앞,1136,183
2018-01-01,다사농협주유소건너,104,1082
2018-01-01,다사농협주유소앞,7338,734
2018-01-01,다사역(4번출구),8,0
2018-01-01,다사읍사무소건너,6947,261
2018-01-01,다사읍사무소서재출장소건너,1705,59
2018-01-01,다사읍사무소서재출장소앞,247,624
2018-01-01,다사읍사무소앞,4,166
2018-01-01,다사주공아파트건너,69,0
2018-01-01,다사주공아파트앞,2,98
2018-01-01,다사체육공원앞,41,3
2018-01-01,다사초등학교건너,44,2
2018-01-01,다사초등학교앞,0,66
2018-01-01,단산리(종점),330,0
2018-01-01,단산리입구,89,6
2018-01-01,달구벌종합복지관건너,1192,288
2018-01-01,달구벌종합복지관앞,587,132
2018-01-01,달서공고건너,152,155
2018-01-01,달서공고앞,10,52
2018-01-01,달서교회건너,18205,4587
2018-01-01,달서교회앞,16916,7793
2018-01-01,달서구새마을회건너,3513,113
2018-01-01,달서구새마을회앞,32,298
2018-01-01,달서구청건너,13571,2809
2018-01-01,달서구청앞,6224,3118
2018-01-01,달서자동차검사소건너,177,1402
2018-01-01,달서자동차검사소앞,62,85
2018-01-01,달서종합시장건너,1451,228
2018-01-01,달서종합시장앞,610,247
2018-01-01,달서중고등학교,10,17
2018-01-01,달서중고등학교건너,162,0
2018-01-01,달서천하수종말처리장건너,151,19
2018-01-01,달서천하수종말처리장앞,2,2
2018-01-01,달서초교,2069,164
2018-01-01,달성2차산업단지출장소건너,94,13
2018-01-01,달성2차산업단지출장소앞,23,7
2018-01-01,달성경찰서,1635,421
2018-01-01,달성경찰서건너,2223,138
2018-01-01,달성공원건너,11263,2403
2018-01-01,달성공원앞,8851,8445
2018-01-01,달성군민운동장건너,1019,123
2018-01-01,달성군민운동장앞,1126,270
2018-01-01,달성군선거관리위원회건너,27,64
2018-01-01,달성군선거관리위원회앞,26,846
2018-01-01,달성군청건너,763,143
2018-01-01,달성군청앞,2073,257
2018-01-01,달성기와건너,261,167
2018-01-01,달성기와앞,536,38
2018-01-01,달성문화원건너,1,0
2018-01-01,달성문화원앞,1,0
2018-01-01,달성산업단지건너,261,104
2018-01-01,달성산업단지관리공단1,3,9
2018-01-01,달성산업단지관리공단2,64,2
2018-01-01,달성소방서건너,231,251
2018-01-01,달성소방서앞,183,138
2018-01-01,달성스포츠파크건너,2,5
2018-01-01,달성스포츠파크앞,7,0
2018-01-01,달성예비군훈련장건너,234,142
2018-01-01,달성예비군훈련장앞,695,96
2018-01-01,달성우체국건너,811,303
2018-01-01,달성우체국앞,3578,256
2018-01-01,달성중학교건너,3911,760
2018-01-01,달성중학교앞,6469,4549
2018-01-01,달성초등학교건너,543,198
2018-01-01,달성초등학교앞,363,129
2018-01-01,달성취수장건너,8,259
2018-01-01,달성취수장앞,4357,159
2018-01-01,달성화성파크드림앞,1291,878
2018-01-01,달창저수지,189,0
2018-01-01,달천리(시내방향),192,1
2018-01-01,달천리(시외방향),58,0
2018-01-01,담안마을1,11,16
2018-01-01,담안마을2,269,22
2018-01-01,담티고개1,603,634
2018-01-01,담티고개2,933,964
2018-01-01,당동마을건너,100,0
2018-01-01,당동마을앞,5,29
2018-01-01,당정마을입구,37,1
2018-01-01,당정마을입구건너,59,0
2018-01-01,대1리용흥지건너,180,3
2018-01-01,대1리용흥지앞,8,30
2018-01-01,대건고교-효성여고1,3144,753
2018-01-01,대건고교-효성여고2,2400,427
2018-01-01,대곡강산타운,24195,1200
2018-01-01,대곡강산타운건너,4826,1193
2018-01-01,대곡사계절타운건너,11212,399
2018-01-01,대곡사계절타운앞,4421,1598
2018-01-01,대곡역(1번출구),11747,1980
2018-01-01,대곡역(2번출구),10868,5088
2018-01-01,대곡역(한라하우젠트건너),49853,17302
2018-01-01,대곡역(한라하우젠트앞),7612,6311
2018-01-01,대곡역그린빌,7511,6198
2018-01-01,대곡주공1단지앞,4138,1764
2018-01-01,대곡주공2단지앞,18355,704
2018-01-01,대곡주공5단지건너,851,141
2018-01-01,대곡주공5단지앞,12,348
2018-01-01,대곡주공6단지앞,3747,579
2018-01-01,대곡주공7단지앞,15535,1173
2018-01-01,대곡주공8단지건너,4598,786
2018-01-01,대곡주공8단지앞,18960,1420
2018-01-01,대곡중학교건너,5,343
2018-01-01,대곡중학교앞,1210,9
2018-01-01,대공원역(1번출구),3015,4073
2018-01-01,대공원역(5번출구),6038,623
2018-01-01,대구가톨릭대학병원건너,20917,2857
2018-01-01,대구가톨릭대학병원앞,20205,2450
2018-01-01,대구경북과학기술원,106,14
2018-01-01,대구경북과학기술원기숙사,148,36
2018-01-01,대구경북지방병무청,709,1371
2018-01-01,대구고등학교건너,34585,12084
2018-01-01,대구고등학교앞,10346,4257
2018-01-01,대구고용노동청건너,8070,1174
2018-01-01,대구고용노동청앞,2107,657
2018-01-01,대구공업대학1,11405,3196
2018-01-01,대구공업대학2,4655,3169
2018-01-01,대구공업대학건너,6078,3112
2018-01-01,대구공업대학앞,5703,1889
2018-01-01,대구과학고등학교건너,5958,4469
2018-01-01,대구과학고등학교앞,9084,760
2018-01-01,대구과학대학1,16618,7353
2018-01-01,대구과학대학2,41717,3735
2018-01-01,대구과학대학건너,1608,198
2018-01-01,대구과학대학앞,1469,337
2018-01-01,대구광역시교육연수원건너,13334,1138
2018-01-01,대구광역시교육연수원앞,6339,4820
2018-01-01,대구광역시청건너,1784,2390
2018-01-01,대구광역시청앞,2222,433
2018-01-01,대구교도소건너,5946,3574
2018-01-01,대구교도소앞,7774,696
2018-01-01,대구교육대건너,412,2770
2018-01-01,대구교육대앞,15122,2759
2018-01-01,대구교통방송건너,4824,5613
2018-01-01,대구교통방송앞,14161,1361
2018-01-01,대구국제공항건너,27641,10736
2018-01-01,대구국제공항앞,24761,7195
2018-01-01,대구국제공항여객청사,1222,154
2018-01-01,대구국제사격장,38,5
2018-01-01,대구그린파워건너,7,0
2018-01-01,대구그린파워앞,7,24
2018-01-01,대구농업마이스터고건너,20351,2107
2018-01-01,대구농업마이스터고앞,7623,10345
2018-01-01,대구농업마이스터고후문건너,2099,809
2018-01-01,대구농업마이스터고후문앞,2212,214
2018-01-01,대구도시공사앞,12070,2573
2018-01-01,대구동부고용복지플러스센터,12563,5208
2018-01-01,대구동촌유치원,937,193
2018-01-01,대구맨션건너,2515,750
2018-01-01,대구맨션앞,4563,537
2018-01-01,대구문화방송건너,13086,4707
2018-01-01,대구문화방송앞,14468,2592
2018-01-01,대구미술관건너,443,58
2018-01-01,대구미술관앞,514,41
2018-01-01,대구병원건너,13501,1079
2018-01-01,대구병원앞,5948,2877
2018-01-01,대구보건고등학교건너,13826,6397
2018-01-01,대구보건고등학교앞,10093,2723
2018-01-01,대구보건대학3,9830,5238
2018-01-01,대구보건대학4,12697,3579
2018-01-01,대구보건대학건너1,1913,160
2018-01-01,대구보건대학건너2,12077,188
2018-01-01,대구보건대학앞1,1581,679
2018-01-01,대구보건대학앞2,555,784
2018-01-01,대구보훈요양원건너,3,4
2018-01-01,대구보훈요양원앞,117,0
2018-01-01,대구비지니스센터건너,5040,821
2018-01-01,대구비지니스센터앞,5290,649
